    Step   Residual-2-norm     Threshold      Energy
        1     8.75150e-01     1.00000e-07          -2.88661e-01
        2     5.47554e-01     1.00000e-07          -4.45619e-01
        3     3.47221e-01     1.00000e-07          -8.06003e-01
        4     3.13306e-01     1.11851e-07          -1.11851e+00
        5     3.21391e-01     1.29155e-07          -1.29155e+00
        6     9.15775e-02     1.37038e-07          -1.37038e+00
        7     2.49981e-02     1.39249e-07          -1.39249e+00
        8     1.43187e-02     1.39990e-07          -1.39990e+00
        9     2.89400e-03     1.40010e-07          -1.40010e+00
       10     1.39501e-03     1.40014e-07          -1.40014e+00
       11     1.16522e-03     1.40015e-07          -1.40015e+00
       12     2.31321e-04     1.40015e-07          -1.40015e+00
       13     7.00844e-05     1.40015e-07          -1.40015e+00
       14     4.53702e-05     1.40015e-07          -1.40015e+00
       15     1.01550e-05     1.40015e-07          -1.40015e+00
       16     5.27651e-06     1.40015e-07          -1.40015e+00
       17     3.77374e-06     1.40015e-07          -1.40015e+00
       18     5.10843e-07     1.40015e-07          -1.40015e+00
       19     1.93565e-07     1.40015e-07          -1.40015e+00
       20     1.46119e-07     1.40015e-07          -1.40015e+00
       21     3.66741e-08     1.40015e-07          -1.40015e+00
