    Step   Residual-2-norm     Threshold      Energy
        1     8.83909e-01     1.00000e-07          -2.60785e-01
        2     5.91543e-01     1.00000e-07          -4.28771e-01
        3     2.01056e-01     1.00000e-07          -7.97433e-01
        4     1.23362e-02     1.00000e-07          -9.98261e-01
        5     2.04875e-02     1.00653e-07          -1.00653e+00
        6     1.07068e-02     1.01470e-07          -1.01470e+00
        7     2.14071e-02     1.01723e-07          -1.01723e+00
        8     1.31234e-03     1.01995e-07          -1.01995e+00
        9     1.12146e-03     1.02019e-07          -1.02019e+00
       10     2.54427e-03     1.02020e-07          -1.02020e+00
       11     1.81371e-04     1.02021e-07          -1.02021e+00
       12     8.72698e-04     1.02022e-07          -1.02022e+00
       13     8.00963e-05     1.02022e-07          -1.02022e+00
       14     9.37521e-06     1.02022e-07          -1.02022e+00
       15     5.13896e-05     1.02022e-07          -1.02022e+00
       16     9.84211e-06     1.02022e-07          -1.02022e+00
       17     1.86649e-06     1.02022e-07          -1.02022e+00
       18     6.30394e-06     1.02022e-07          -1.02022e+00
       19     4.90909e-07     1.02022e-07          -1.02022e+00
       20     1.18725e-07     1.02022e-07          -1.02022e+00
       21     1.93175e-07     1.02022e-07          -1.02022e+00
       22     1.93229e-08     1.02022e-07          -1.02022e+00
