    Step   Residual-2-norm     Threshold      Energy
        1     1.21727e+00     1.00000e-07           2.55567e-01
        2     1.50280e+00     1.00000e-07          -3.44303e-01
        3     6.47293e-01     1.31083e-07          -1.31083e+00
        4     2.71493e-01     1.75901e-07          -1.75901e+00
        5     2.93491e-01     1.88565e-07          -1.88565e+00
        6     2.21874e-01     1.94702e-07          -1.94702e+00
        7     4.13799e-01     1.99136e-07          -1.99136e+00
        8     3.91562e-01     2.15991e-07          -2.15991e+00
        9     1.99068e-01     2.31929e-07          -2.31929e+00
       10     9.32861e-02     2.34681e-07          -2.34681e+00
       11     3.30910e-02     2.35776e-07          -2.35776e+00
       12     3.28914e-02     2.36032e-07          -2.36032e+00
       13     2.30379e-02     2.36090e-07          -2.36090e+00
       14     7.85728e-03     2.36136e-07          -2.36136e+00
       15     5.02151e-03     2.36151e-07          -2.36151e+00
       16     2.47677e-03     2.36153e-07          -2.36153e+00
       17     7.96534e-04     2.36153e-07          -2.36153e+00
       18     8.67555e-04     2.36153e-07          -2.36153e+00
       19     6.06455e-04     2.36154e-07          -2.36154e+00
       20     2.38323e-04     2.36154e-07          -2.36154e+00
       21     1.18267e-04     2.36154e-07          -2.36154e+00
       22     7.16391e-05     2.36154e-07          -2.36154e+00
       23     2.29173e-05     2.36154e-07          -2.36154e+00
       24     1.98110e-05     2.36154e-07          -2.36154e+00
       25     1.37511e-05     2.36154e-07          -2.36154e+00
       26     7.07807e-06     2.36154e-07          -2.36154e+00
       27     3.31240e-06     2.36154e-07          -2.36154e+00
       28     9.67006e-07     2.36154e-07          -2.36154e+00
       29     6.45945e-07     2.36154e-07          -2.36154e+00
       30     4.15852e-07     2.36154e-07          -2.36154e+00
       31     2.76072e-07     2.36154e-07          -2.36154e+00
       32     1.97485e-07     2.36154e-07          -2.36154e+00
