    0    0    0    0 0.9683914193 0.0000000000
    0    0    0    1 0.0000000031 0.0000000119
    0    1    0    0 0.0000000031 -0.0000000119
    0    1    0    1 0.0316085807 0.0000000000
    1    0    1    0 0.0643856130 0.0000000000
    1    0    1    1 -0.0000000258 -0.0000000138
    1    1    1    0 -0.0000000258 0.0000000138
    1    1    1    1 0.9356143870 0.0000000000
    2    0    2    0 0.0643856148 0.0000000000
    2    0    2    1 -0.0000000190 -0.0000000232
    2    1    2    0 -0.0000000190 0.0000000232
    2    1    2    1 0.9356143852 0.0000000000
    3    0    3    0 0.0643856083 0.0000000000
    3    0    3    1 -0.0000000232 -0.0000000047
    3    1    3    0 -0.0000000232 0.0000000047
    3    1    3    1 0.9356143917 0.0000000000
