    Step   Residual-2-norm     Threshold      Energy
        1     8.73304e-01     1.00000e-07          -1.41259e-01
        2     7.16287e-01     1.00000e-07          -3.30232e-01
        3     2.84926e-01     1.00000e-07          -7.92960e-01
        4     4.51160e-02     1.07037e-07          -1.07037e+00
        5     1.61070e-01     1.09553e-07          -1.09553e+00
        6     5.99398e-02     1.12083e-07          -1.12083e+00
        7     6.11683e-02     1.12751e-07          -1.12751e+00
        8     5.36897e-02     1.14592e-07          -1.14592e+00
        9     2.57633e-02     1.16187e-07          -1.16187e+00
       10     1.61247e-02     1.16263e-07          -1.16263e+00
       11     6.65508e-03     1.16357e-07          -1.16357e+00
       12     5.24895e-03     1.16420e-07          -1.16420e+00
       13     3.31097e-03     1.16422e-07          -1.16422e+00
       14     1.94764e-03     1.16426e-07          -1.16426e+00
       15     1.51707e-03     1.16429e-07          -1.16429e+00
       16     1.10200e-03     1.16429e-07          -1.16429e+00
       17     3.29739e-04     1.16430e-07          -1.16430e+00
       18     2.33210e-04     1.16430e-07          -1.16430e+00
       19     2.24648e-04     1.16430e-07          -1.16430e+00
       20     5.25943e-05     1.16430e-07          -1.16430e+00
       21     4.22755e-05     1.16430e-07          -1.16430e+00
       22     7.19114e-05     1.16430e-07          -1.16430e+00
       23     1.64189e-05     1.16430e-07          -1.16430e+00
       24     1.04108e-05     1.16430e-07          -1.16430e+00
       25     2.20311e-05     1.16430e-07          -1.16430e+00
       26     3.08184e-06     1.16430e-07          -1.16430e+00
       27     1.15691e-06     1.16430e-07          -1.16430e+00
       28     3.49575e-06     1.16430e-07          -1.16430e+00
       29     7.77189e-07     1.16430e-07          -1.16430e+00
       30     4.72888e-07     1.16430e-07          -1.16430e+00
       31     6.56762e-07     1.16430e-07          -1.16430e+00
       32     1.52953e-07     1.16430e-07          -1.16430e+00
       33     4.62805e-08     1.16430e-07          -1.16430e+00
