    Step   Residual-2-norm     Threshold      Energy
        1     1.21620e+00     1.00000e-07           2.53179e-01
        2     1.48815e+00     1.00000e-07          -3.40295e-01
        3     6.45247e-01     1.29592e-07          -1.29592e+00
        4     2.69656e-01     1.74113e-07          -1.74113e+00
        5     3.11523e-01     1.87022e-07          -1.87022e+00
        6     2.46369e-01     1.93530e-07          -1.93530e+00
        7     4.52134e-01     1.98995e-07          -1.98995e+00
        8     4.03866e-01     2.16115e-07          -2.16115e+00
        9     2.04258e-01     2.31722e-07          -2.31722e+00
       10     9.85224e-02     2.34706e-07          -2.34706e+00
       11     3.91061e-02     2.35894e-07          -2.35894e+00
       12     3.91100e-02     2.36181e-07          -2.36181e+00
       13     2.37442e-02     2.36263e-07          -2.36263e+00
       14     9.54780e-03     2.36324e-07          -2.36324e+00
       15     6.83585e-03     2.36341e-07          -2.36341e+00
       16     2.77017e-03     2.36343e-07          -2.36343e+00
       17     1.15428e-03     2.36344e-07          -2.36344e+00
       18     1.30086e-03     2.36345e-07          -2.36345e+00
       19     6.92481e-04     2.36345e-07          -2.36345e+00
       20     3.48927e-04     2.36345e-07          -2.36345e+00
       21     1.88376e-04     2.36345e-07          -2.36345e+00
       22     9.15871e-05     2.36345e-07          -2.36345e+00
       23     3.84923e-05     2.36345e-07          -2.36345e+00
       24     3.29497e-05     2.36345e-07          -2.36345e+00
       25     2.48747e-05     2.36345e-07          -2.36345e+00
       26     1.25255e-05     2.36345e-07          -2.36345e+00
       27     4.48418e-06     2.36345e-07          -2.36345e+00
       28     2.18041e-06     2.36345e-07          -2.36345e+00
       29     1.32172e-06     2.36345e-07          -2.36345e+00
       30     7.70523e-07     2.36345e-07          -2.36345e+00
       31     7.28770e-07     2.36345e-07          -2.36345e+00
       32     3.24447e-07     2.36345e-07          -2.36345e+00
       33     7.98463e-08     2.36345e-07          -2.36345e+00
