    Step   Residual-2-norm     Threshold      Energy
        1     9.06080e-01     1.00000e-07          -1.90605e-01
        2     7.21973e-01     1.00000e-07          -3.89869e-01
        3     2.66463e-01     1.00000e-07          -8.34178e-01
        4     9.71569e-02     1.08813e-07          -1.08813e+00
        5     1.08122e-01     1.12506e-07          -1.12506e+00
        6     2.72430e-02     1.15453e-07          -1.15453e+00
        7     4.90923e-02     1.15778e-07          -1.15778e+00
        8     9.09488e-03     1.16218e-07          -1.16218e+00
        9     2.07613e-03     1.16480e-07          -1.16480e+00
       10     1.72097e-03     1.16481e-07          -1.16481e+00
       11     1.84732e-03     1.16482e-07          -1.16482e+00
       12     2.67171e-03     1.16483e-07          -1.16483e+00
       13     2.83407e-03     1.16484e-07          -1.16484e+00
       14     3.48254e-03     1.16506e-07          -1.16506e+00
       15     8.35223e-03     1.16530e-07          -1.16530e+00
       16     6.58851e-03     1.16536e-07          -1.16536e+00
       17     8.95575e-04     1.16543e-07          -1.16543e+00
       18     1.21389e-03     1.16546e-07          -1.16546e+00
       19     9.86752e-04     1.16546e-07          -1.16546e+00
       20     8.32819e-05     1.16546e-07          -1.16546e+00
       21     4.94791e-05     1.16546e-07          -1.16546e+00
       22     4.52997e-05     1.16546e-07          -1.16546e+00
       23     3.50376e-05     1.16546e-07          -1.16546e+00
       24     1.30344e-04     1.16546e-07          -1.16546e+00
       25     1.47432e-04     1.16546e-07          -1.16546e+00
       26     9.50437e-05     1.16546e-07          -1.16546e+00
       27     2.23353e-04     1.16546e-07          -1.16546e+00
       28     3.24483e-04     1.16546e-07          -1.16546e+00
       29     5.37280e-06     1.16546e-07          -1.16546e+00
       30     1.05104e-05     1.16546e-07          -1.16546e+00
       31     8.96932e-06     1.16546e-07          -1.16546e+00
       32     1.84189e-06     1.16546e-07          -1.16546e+00
       33     3.07601e-06     1.16546e-07          -1.16546e+00
       34     2.81873e-06     1.16546e-07          -1.16546e+00
       35     4.78275e-07     1.16546e-07          -1.16546e+00
       36     1.40402e-06     1.16546e-07          -1.16546e+00
       37     7.68643e-06     1.16546e-07          -1.16546e+00
       38     1.24400e-06     1.16546e-07          -1.16546e+00
       39     1.86098e-06     1.16546e-07          -1.16546e+00
       40     1.91206e-06     1.16546e-07          -1.16546e+00
       41     3.85915e-07     1.16546e-07          -1.16546e+00
       42     5.89501e-07     1.16546e-07          -1.16546e+00
       43     3.20578e-07     1.16546e-07          -1.16546e+00
       44     1.32406e-08     1.16546e-07          -1.16546e+00
