    Step   Residual-2-norm     Threshold      Energy
        1     9.50736e-01     1.00000e-07           1.50811e-02
        2     1.04259e+00     1.00000e-07          -2.80387e-01
        3     4.29381e-01     1.00000e-07          -9.14931e-01
        4     1.43970e-01     1.28454e-07          -1.28454e+00
        5     2.69187e-01     1.34624e-07          -1.34624e+00
        6     1.25706e-01     1.38983e-07          -1.38983e+00
        7     1.39878e-01     1.41112e-07          -1.41112e+00
        8     2.33644e-01     1.48968e-07          -1.48968e+00
        9     1.01457e-01     1.56646e-07          -1.56646e+00
       10     5.57310e-02     1.57736e-07          -1.57736e+00
       11     1.66694e-02     1.58313e-07          -1.58313e+00
       12     1.23615e-02     1.58513e-07          -1.58513e+00
       13     9.71035e-03     1.58524e-07          -1.58524e+00
       14     4.08653e-03     1.58538e-07          -1.58538e+00
       15     2.85583e-03     1.58547e-07          -1.58547e+00
       16     1.78753e-03     1.58548e-07          -1.58548e+00
       17     3.93836e-04     1.58548e-07          -1.58548e+00
       18     2.02676e-04     1.58549e-07          -1.58549e+00
       19     2.56640e-04     1.58549e-07          -1.58549e+00
       20     1.24326e-04     1.58549e-07          -1.58549e+00
       21     5.65459e-05     1.58549e-07          -1.58549e+00
       22     6.68528e-05     1.58549e-07          -1.58549e+00
       23     1.73172e-05     1.58549e-07          -1.58549e+00
       24     3.84219e-06     1.58549e-07          -1.58549e+00
       25     5.36140e-06     1.58549e-07          -1.58549e+00
       26     2.63490e-06     1.58549e-07          -1.58549e+00
       27     1.54165e-06     1.58549e-07          -1.58549e+00
       28     6.19867e-07     1.58549e-07          -1.58549e+00
       29     2.12364e-07     1.58549e-07          -1.58549e+00
       30     1.07524e-07     1.58549e-07          -1.58549e+00
