    Step   Residual-2-norm     Threshold      Energy
        1     9.06957e-01     1.00000e-07          -2.47650e-01
        2     6.52401e-01     1.00000e-07          -4.34302e-01
        3     2.36706e-01     1.00000e-07          -8.29367e-01
        4     8.01685e-02     1.04720e-07          -1.04720e+00
        5     9.05408e-02     1.06957e-07          -1.06957e+00
        6     5.49174e-02     1.08395e-07          -1.08395e+00
        7     1.15118e-02     1.09307e-07          -1.09307e+00
        8     7.10214e-03     1.10076e-07          -1.10076e+00
        9     3.54087e-03     1.10080e-07          -1.10080e+00
       10     1.06087e-03     1.10083e-07          -1.10083e+00
       11     1.91179e-03     1.10084e-07          -1.10084e+00
       12     1.38706e-03     1.10084e-07          -1.10084e+00
       13     1.31220e-04     1.10085e-07          -1.10085e+00
       14     2.07113e-04     1.10085e-07          -1.10085e+00
       15     4.23296e-05     1.10085e-07          -1.10085e+00
       16     1.62645e-05     1.10085e-07          -1.10085e+00
       17     4.57077e-05     1.10085e-07          -1.10085e+00
       18     5.71885e-06     1.10085e-07          -1.10085e+00
       19     3.91289e-06     1.10085e-07          -1.10085e+00
       20     3.93256e-06     1.10085e-07          -1.10085e+00
       21     3.15447e-07     1.10085e-07          -1.10085e+00
       22     4.39407e-07     1.10085e-07          -1.10085e+00
       23     5.62712e-07     1.10085e-07          -1.10085e+00
       24     1.31401e-07     1.10085e-07          -1.10085e+00
       25     2.23263e-08     1.10085e-07          -1.10085e+00
