    Step   Residual-2-norm     Threshold      Energy
        1     1.04364e+00     1.00000e-07          -1.06011e-01
        2     9.57572e-01     1.00000e-07          -4.12894e-01
        3     4.93738e-01     1.00000e-07          -9.79077e-01
        4     3.10420e-01     1.34051e-07          -1.34051e+00
        5     3.34057e-01     1.49866e-07          -1.49866e+00
        6     1.78051e-01     1.57397e-07          -1.57397e+00
        7     1.38672e-01     1.60649e-07          -1.60649e+00
        8     1.57049e-01     1.63850e-07          -1.63850e+00
        9     9.95237e-02     1.66317e-07          -1.66317e+00
       10     3.17187e-02     1.67078e-07          -1.67078e+00
       11     3.55413e-02     1.67331e-07          -1.67331e+00
       12     3.59810e-02     1.67476e-07          -1.67476e+00
       13     1.43954e-02     1.67560e-07          -1.67560e+00
       14     1.13191e-02     1.67593e-07          -1.67593e+00
       15     1.08749e-02     1.67612e-07          -1.67612e+00
       16     8.17463e-03     1.67622e-07          -1.67622e+00
       17     7.06083e-03     1.67628e-07          -1.67628e+00
       18     1.85424e-03     1.67633e-07          -1.67633e+00
       19     8.93664e-04     1.67635e-07          -1.67635e+00
       20     2.70380e-04     1.67636e-07          -1.67636e+00
       21     3.39725e-04     1.67636e-07          -1.67636e+00
       22     3.15015e-04     1.67636e-07          -1.67636e+00
       23     1.25469e-04     1.67636e-07          -1.67636e+00
       24     7.85535e-05     1.67636e-07          -1.67636e+00
       25     4.91663e-05     1.67636e-07          -1.67636e+00
       26     1.61045e-05     1.67636e-07          -1.67636e+00
       27     2.22569e-05     1.67636e-07          -1.67636e+00
       28     2.42561e-05     1.67636e-07          -1.67636e+00
       29     1.18760e-05     1.67636e-07          -1.67636e+00
       30     3.89300e-06     1.67636e-07          -1.67636e+00
       31     3.42563e-06     1.67636e-07          -1.67636e+00
       32     2.51684e-06     1.67636e-07          -1.67636e+00
       33     1.34035e-06     1.67636e-07          -1.67636e+00
       34     1.00465e-06     1.67636e-07          -1.67636e+00
       35     4.93136e-07     1.67636e-07          -1.67636e+00
       36     2.47239e-07     1.67636e-07          -1.67636e+00
       37     2.36028e-07     1.67636e-07          -1.67636e+00
       38     2.04523e-07     1.67636e-07          -1.67636e+00
       39     4.34530e-08     1.67636e-07          -1.67636e+00
