    Step   Residual-2-norm     Threshold      Energy
        1     8.85521e-01     1.00000e-07          -2.14249e-01
        2     6.41871e-01     1.00000e-07          -3.91273e-01
        3     3.75713e-01     1.00000e-07          -8.04140e-01
        4     2.74191e-01     1.12449e-07          -1.12449e+00
        5     3.52405e-01     1.27008e-07          -1.27008e+00
        6     1.40566e-01     1.35113e-07          -1.35113e+00
        7     1.21894e-01     1.38562e-07          -1.38562e+00
        8     7.33341e-02     1.40980e-07          -1.40980e+00
        9     3.45717e-02     1.42027e-07          -1.42027e+00
       10     1.94663e-02     1.42176e-07          -1.42176e+00
       11     1.03230e-02     1.42267e-07          -1.42267e+00
       12     5.42421e-03     1.42292e-07          -1.42292e+00
       13     2.12305e-03     1.42295e-07          -1.42295e+00
       14     1.26919e-03     1.42296e-07          -1.42296e+00
       15     6.00717e-04     1.42297e-07          -1.42297e+00
       16     3.85877e-04     1.42297e-07          -1.42297e+00
       17     2.16574e-04     1.42297e-07          -1.42297e+00
       18     1.95775e-04     1.42297e-07          -1.42297e+00
       19     9.37769e-05     1.42297e-07          -1.42297e+00
       20     2.75143e-05     1.42297e-07          -1.42297e+00
       21     1.59892e-05     1.42297e-07          -1.42297e+00
       22     6.40498e-06     1.42297e-07          -1.42297e+00
       23     3.33594e-06     1.42297e-07          -1.42297e+00
       24     2.94732e-06     1.42297e-07          -1.42297e+00
       25     1.37692e-06     1.42297e-07          -1.42297e+00
       26     6.86799e-07     1.42297e-07          -1.42297e+00
       27     5.10466e-07     1.42297e-07          -1.42297e+00
       28     2.42543e-07     1.42297e-07          -1.42297e+00
       29     5.14184e-08     1.42297e-07          -1.42297e+00
