    0    0    0    0 0.9501787754 0.0000000000
    0    0    0    1 -0.0000000114 0.0000000016
    0    1    0    0 -0.0000000114 -0.0000000016
    0    1    0    1 0.0498212246 0.0000000000
    1    0    1    0 0.0753605977 0.0000000000
    1    0    1    1 0.0000000658 -0.0000000492
    1    1    1    0 0.0000000658 0.0000000492
    1    1    1    1 0.9246394023 0.0000000000
    2    0    2    0 0.0753606030 0.0000000000
    2    0    2    1 -0.0000000059 0.0000002190
    2    1    2    0 -0.0000000059 -0.0000002190
    2    1    2    1 0.9246393970 0.0000000000
    3    0    3    0 0.0753606079 0.0000000000
    3    0    3    1 -0.0000000569 -0.0000001686
    3    1    3    0 -0.0000000569 0.0000001686
    3    1    3    1 0.9246393921 0.0000000000
