    Step   Residual-2-norm     Threshold      Energy
        1     1.31312e+00     1.00000e-07           2.22583e-03
        2     1.25230e+00     1.00000e-07          -5.21225e-01
        3     7.45236e-01     1.33353e-07          -1.33353e+00
        4     4.11224e-01     1.78532e-07          -1.78532e+00
        5     2.99236e-01     2.00519e-07          -2.00519e+00
        6     2.08591e-01     2.07728e-07          -2.07728e+00
        7     2.40497e-01     2.11252e-07          -2.11252e+00
        8     1.88452e-01     2.16176e-07          -2.16176e+00
        9     1.16085e-01     2.19822e-07          -2.19822e+00
       10     1.07317e-01     2.20863e-07          -2.20863e+00
       11     8.13437e-02     2.21768e-07          -2.21768e+00
       12     3.70225e-02     2.22542e-07          -2.22542e+00
       13     2.39666e-02     2.22745e-07          -2.22745e+00
       14     8.11627e-03     2.22781e-07          -2.22781e+00
       15     8.55999e-03     2.22798e-07          -2.22798e+00
       16     7.74204e-03     2.22803e-07          -2.22803e+00
       17     3.95213e-03     2.22807e-07          -2.22807e+00
       18     1.55141e-03     2.22808e-07          -2.22808e+00
       19     2.54372e-03     2.22809e-07          -2.22809e+00
       20     1.32429e-03     2.22809e-07          -2.22809e+00
       21     7.39820e-04     2.22809e-07          -2.22809e+00
       22     3.82888e-04     2.22809e-07          -2.22809e+00
       23     2.13860e-04     2.22809e-07          -2.22809e+00
       24     1.65786e-04     2.22809e-07          -2.22809e+00
       25     1.06693e-04     2.22809e-07          -2.22809e+00
       26     5.44847e-05     2.22810e-07          -2.22810e+00
       27     3.12543e-05     2.22810e-07          -2.22810e+00
       28     3.91908e-05     2.22810e-07          -2.22810e+00
       29     2.37865e-05     2.22810e-07          -2.22810e+00
       30     1.19970e-05     2.22810e-07          -2.22810e+00
       31     5.96499e-06     2.22810e-07          -2.22810e+00
       32     1.91671e-06     2.22810e-07          -2.22810e+00
       33     2.41959e-06     2.22810e-07          -2.22810e+00
       34     1.33270e-06     2.22810e-07          -2.22810e+00
       35     6.93256e-07     2.22810e-07          -2.22810e+00
       36     7.93182e-07     2.22810e-07          -2.22810e+00
       37     6.47724e-07     2.22810e-07          -2.22810e+00
       38     3.21269e-07     2.22810e-07          -2.22810e+00
       39     1.92078e-07     2.22810e-07          -2.22810e+00
