    Step   Residual-2-norm     Threshold      Energy
        1     8.69135e-01     1.00000e-07          -2.68367e-01
        2     5.57462e-01     1.00000e-07          -4.25624e-01
        3     3.59613e-01     1.00000e-07          -7.97072e-01
        4     3.08461e-01     1.11808e-07          -1.11808e+00
        5     3.33485e-01     1.28851e-07          -1.28851e+00
        6     9.66405e-02     1.36843e-07          -1.36843e+00
        7     3.16379e-02     1.39322e-07          -1.39322e+00
        8     1.80987e-02     1.40199e-07          -1.40199e+00
        9     3.93148e-03     1.40232e-07          -1.40232e+00
       10     1.93462e-03     1.40238e-07          -1.40238e+00
       11     1.62066e-03     1.40239e-07          -1.40239e+00
       12     3.34614e-04     1.40240e-07          -1.40240e+00
       13     1.29576e-04     1.40240e-07          -1.40240e+00
       14     7.97693e-05     1.40240e-07          -1.40240e+00
       15     2.51063e-05     1.40240e-07          -1.40240e+00
       16     1.37705e-05     1.40240e-07          -1.40240e+00
       17     7.11450e-06     1.40240e-07          -1.40240e+00
       18     1.30104e-06     1.40240e-07          -1.40240e+00
       19     5.20179e-07     1.40240e-07          -1.40240e+00
       20     3.55690e-07     1.40240e-07          -1.40240e+00
       21     1.34717e-07     1.40240e-07          -1.40240e+00
