    Step   Residual-2-norm     Threshold      Energy
        1     8.77054e-01     1.00000e-07          -2.27778e-01
        2     6.13475e-01     1.00000e-07          -3.97141e-01
        3     3.72008e-01     1.00000e-07          -7.98009e-01
        4     2.85173e-01     1.12001e-07          -1.12001e+00
        5     3.53193e-01     1.27402e-07          -1.27402e+00
        6     1.29159e-01     1.35697e-07          -1.35697e+00
        7     1.02702e-01     1.39011e-07          -1.39011e+00
        8     5.05454e-02     1.40902e-07          -1.40902e+00
        9     2.03590e-02     1.41459e-07          -1.41459e+00
       10     1.06350e-02     1.41521e-07          -1.41521e+00
       11     5.92885e-03     1.41553e-07          -1.41553e+00
       12     2.57101e-03     1.41560e-07          -1.41560e+00
       13     1.24008e-03     1.41561e-07          -1.41561e+00
       14     5.88637e-04     1.41561e-07          -1.41561e+00
       15     2.83338e-04     1.41562e-07          -1.41562e+00
       16     1.63939e-04     1.41562e-07          -1.41562e+00
       17     8.70891e-05     1.41562e-07          -1.41562e+00
       18     6.02598e-05     1.41562e-07          -1.41562e+00
       19     2.94488e-05     1.41562e-07          -1.41562e+00
       20     8.59725e-06     1.41562e-07          -1.41562e+00
       21     6.80376e-06     1.41562e-07          -1.41562e+00
       22     3.24228e-06     1.41562e-07          -1.41562e+00
       23     9.09381e-07     1.41562e-07          -1.41562e+00
       24     7.56940e-07     1.41562e-07          -1.41562e+00
       25     3.75465e-07     1.41562e-07          -1.41562e+00
       26     1.29956e-07     1.41562e-07          -1.41562e+00
