    Step   Residual-2-norm     Threshold      Energy
        1     1.09353e+00     1.00000e-07           1.57558e-01
        2     1.33137e+00     1.00000e-07          -3.06445e-01
        3     5.57139e-01     1.12426e-07          -1.12426e+00
        4     2.20196e-01     1.54131e-07          -1.54131e+00
        5     2.89216e-01     1.64317e-07          -1.64317e+00
        6     1.82739e-01     1.69713e-07          -1.69713e+00
        7     2.54317e-01     1.72895e-07          -1.72895e+00
        8     3.53979e-01     1.86667e-07          -1.86667e+00
        9     1.81112e-01     2.00439e-07          -2.00439e+00
       10     9.06801e-02     2.02881e-07          -2.02881e+00
       11     2.66733e-02     2.03963e-07          -2.03963e+00
       12     2.26614e-02     2.04271e-07          -2.04271e+00
       13     1.91702e-02     2.04303e-07          -2.04303e+00
       14     6.41493e-03     2.04330e-07          -2.04330e+00
       15     3.60558e-03     2.04346e-07          -2.04346e+00
       16     2.65873e-03     2.04347e-07          -2.04347e+00
       17     5.29370e-04     2.04348e-07          -2.04348e+00
       18     3.94939e-04     2.04348e-07          -2.04348e+00
       19     4.07390e-04     2.04348e-07          -2.04348e+00
       20     1.75774e-04     2.04348e-07          -2.04348e+00
       21     9.54634e-05     2.04348e-07          -2.04348e+00
       22     4.40538e-05     2.04348e-07          -2.04348e+00
       23     1.93505e-05     2.04348e-07          -2.04348e+00
       24     7.39279e-06     2.04348e-07          -2.04348e+00
       25     5.57150e-06     2.04348e-07          -2.04348e+00
       26     4.19722e-06     2.04348e-07          -2.04348e+00
       27     2.72426e-06     2.04348e-07          -2.04348e+00
       28     4.10279e-07     2.04348e-07          -2.04348e+00
       29     2.49493e-07     2.04348e-07          -2.04348e+00
       30     1.95718e-07     2.04348e-07          -2.04348e+00
