    Step   Residual-2-norm     Threshold      Energy
        1     1.12387e+00     1.00000e-07           1.83851e-01
        2     1.38728e+00     1.00000e-07          -3.17967e-01
        3     5.81766e-01     1.17983e-07          -1.17983e+00
        4     2.36213e-01     1.60730e-07          -1.60730e+00
        5     2.74870e-01     1.71472e-07          -1.71472e+00
        6     1.74140e-01     1.76813e-07          -1.76813e+00
        7     2.52584e-01     1.79599e-07          -1.79599e+00
        8     3.48680e-01     1.94026e-07          -1.94026e+00
        9     1.77602e-01     2.08563e-07          -2.08563e+00
       10     8.44496e-02     2.10819e-07          -2.10819e+00
       11     2.35766e-02     2.11764e-07          -2.11764e+00
       12     1.84458e-02     2.12018e-07          -2.12018e+00
       13     1.71466e-02     2.12041e-07          -2.12041e+00
       14     5.94407e-03     2.12060e-07          -2.12060e+00
       15     2.20973e-03     2.12072e-07          -2.12072e+00
       16     1.87961e-03     2.12073e-07          -2.12073e+00
       17     3.72862e-04     2.12073e-07          -2.12073e+00
       18     2.46754e-04     2.12073e-07          -2.12073e+00
       19     2.76022e-04     2.12073e-07          -2.12073e+00
       20     1.32658e-04     2.12073e-07          -2.12073e+00
       21     4.38661e-05     2.12073e-07          -2.12073e+00
       22     2.29048e-05     2.12073e-07          -2.12073e+00
       23     9.92354e-06     2.12073e-07          -2.12073e+00
       24     3.81460e-06     2.12073e-07          -2.12073e+00
       25     3.48047e-06     2.12073e-07          -2.12073e+00
       26     1.61187e-06     2.12073e-07          -2.12073e+00
       27     1.18201e-06     2.12073e-07          -2.12073e+00
       28     2.12924e-07     2.12073e-07          -2.12073e+00
       29     8.38748e-08     2.12073e-07          -2.12073e+00
