    Step   Residual-2-norm     Threshold      Energy
        1     9.81003e-01     1.00000e-07           5.09391e-02
        2     1.12293e+00     1.00000e-07          -2.82120e-01
        3     4.62136e-01     1.00000e-07          -9.60973e-01
        4     1.64439e-01     1.34543e-07          -1.34543e+00
        5     2.74520e-01     1.41683e-07          -1.41683e+00
        6     1.37100e-01     1.46269e-07          -1.46269e+00
        7     1.55753e-01     1.48557e-07          -1.48557e+00
        8     2.64101e-01     1.57945e-07          -1.57945e+00
        9     1.22893e-01     1.67270e-07          -1.67270e+00
       10     6.32241e-02     1.68659e-07          -1.68659e+00
       11     1.81760e-02     1.69353e-07          -1.69353e+00
       12     1.37798e-02     1.69580e-07          -1.69580e+00
       13     1.06585e-02     1.69592e-07          -1.69592e+00
       14     4.48282e-03     1.69606e-07          -1.69606e+00
       15     2.40376e-03     1.69616e-07          -1.69616e+00
       16     1.80388e-03     1.69617e-07          -1.69617e+00
       17     2.97312e-04     1.69617e-07          -1.69617e+00
       18     1.93139e-04     1.69617e-07          -1.69617e+00
       19     2.49784e-04     1.69617e-07          -1.69617e+00
       20     1.09947e-04     1.69617e-07          -1.69617e+00
       21     4.87292e-05     1.69617e-07          -1.69617e+00
       22     4.04277e-05     1.69617e-07          -1.69617e+00
       23     1.51327e-05     1.69617e-07          -1.69617e+00
       24     3.17517e-06     1.69617e-07          -1.69617e+00
       25     3.24480e-06     1.69617e-07          -1.69617e+00
       26     2.61893e-06     1.69617e-07          -1.69617e+00
       27     1.18665e-06     1.69617e-07          -1.69617e+00
       28     3.13865e-07     1.69617e-07          -1.69617e+00
       29     1.66928e-07     1.69617e-07          -1.69617e+00
