    0    0    0    0 0.9821817050 0.0000000000
    0    0    0    1 0.0000000164 -0.0000000045
    0    1    0    0 0.0000000164 0.0000000045
    0    1    0    1 0.0178182950 0.0000000000
    1    0    1    0 0.4999999344 0.0000000000
    1    0    1    1 -0.0000000497 0.0000001460
    1    1    1    0 -0.0000000497 -0.0000001460
    1    1    1    1 0.5000000656 0.0000000000
    2    0    2    0 0.4999999385 0.0000000000
    2    0    2    1 -0.0000000497 -0.0000001491
    2    1    2    0 -0.0000000497 0.0000001491
    2    1    2    1 0.5000000615 0.0000000000
    3    0    3    0 0.0178182974 0.0000000000
    3    0    3    1 0.0000000158 -0.0000000177
    3    1    3    0 0.0000000158 0.0000000177
    3    1    3    1 0.9821817026 0.0000000000
