    Step   Residual-2-norm     Threshold      Energy
        1     1.30905e+00     1.00000e-07           3.26078e-01
        2     1.65874e+00     1.00000e-07          -3.89236e-01
        3     7.05408e-01     1.49652e-07          -1.49652e+00
        4     3.05207e-01     1.97277e-07          -1.97277e+00
        5     2.48747e-01     2.10166e-07          -2.10166e+00
        6     1.84985e-01     2.15730e-07          -2.15730e+00
        7     3.95361e-01     2.18736e-07          -2.18736e+00
        8     3.76180e-01     2.35779e-07          -2.35779e+00
        9     1.87141e-01     2.52531e-07          -2.52531e+00
       10     7.58312e-02     2.54794e-07          -2.54794e+00
       11     2.38945e-02     2.55596e-07          -2.55596e+00
       12     2.21158e-02     2.55761e-07          -2.55761e+00
       13     1.72270e-02     2.55787e-07          -2.55787e+00
       14     4.69320e-03     2.55811e-07          -2.55811e+00
       15     2.46840e-03     2.55820e-07          -2.55820e+00
       16     1.28479e-03     2.55821e-07          -2.55821e+00
       17     4.19467e-04     2.55821e-07          -2.55821e+00
       18     3.35885e-04     2.55821e-07          -2.55821e+00
       19     3.60488e-04     2.55821e-07          -2.55821e+00
       20     8.71141e-05     2.55821e-07          -2.55821e+00
       21     3.16683e-05     2.55821e-07          -2.55821e+00
       22     2.25765e-05     2.55821e-07          -2.55821e+00
       23     7.15418e-06     2.55821e-07          -2.55821e+00
       24     5.44187e-06     2.55821e-07          -2.55821e+00
       25     4.75613e-06     2.55821e-07          -2.55821e+00
       26     1.06603e-06     2.55821e-07          -2.55821e+00
       27     4.42966e-07     2.55821e-07          -2.55821e+00
       28     2.57215e-07     2.55821e-07          -2.55821e+00
       29     1.13588e-07     2.55821e-07          -2.55821e+00
