    0    0    0    0 0.9686577941 0.0000000000
    0    0    0    1 0.0000000044 0.0000000013
    0    1    0    0 0.0000000044 -0.0000000013
    0    1    0    1 0.0313422059 0.0000000000
    1    0    1    0 0.0535632133 0.0000000000
    1    0    1    1 -0.0000000596 -0.0000000070
    1    1    1    0 -0.0000000596 0.0000000070
    1    1    1    1 0.9464367867 0.0000000000
    2    0    2    0 0.0535632134 0.0000000000
    2    0    2    1 0.0000000762 -0.0000001165
    2    1    2    0 0.0000000762 0.0000001165
    2    1    2    1 0.9464367866 0.0000000000
    3    0    3    0 0.0535632131 0.0000000000
    3    0    3    1 -0.0000000117 0.0000001289
    3    1    3    0 -0.0000000117 -0.0000001289
    3    1    3    1 0.9464367869 0.0000000000
