    Step   Residual-2-norm     Threshold      Energy
        1     8.82299e-01     1.00000e-07          -1.05401e-01
        2     7.79068e-01     1.00000e-07          -3.10075e-01
        3     3.16458e-01     1.00000e-07          -8.08158e-01
        4     6.68802e-02     1.10929e-07          -1.10929e+00
        5     2.11355e-01     1.14223e-07          -1.14223e+00
        6     8.17713e-02     1.17432e-07          -1.17432e+00
        7     8.58447e-02     1.18620e-07          -1.18620e+00
        8     1.04992e-01     1.21649e-07          -1.21649e+00
        9     4.09319e-02     1.24328e-07          -1.24328e+00
       10     2.86607e-02     1.24574e-07          -1.24574e+00
       11     1.26763e-02     1.24780e-07          -1.24780e+00
       12     7.06635e-03     1.24893e-07          -1.24893e+00
       13     6.22427e-03     1.24898e-07          -1.24898e+00
       14     3.32034e-03     1.24908e-07          -1.24908e+00
       15     3.06742e-03     1.24915e-07          -1.24915e+00
       16     2.07986e-03     1.24915e-07          -1.24915e+00
       17     5.45770e-04     1.24916e-07          -1.24916e+00
       18     4.73885e-04     1.24917e-07          -1.24917e+00
       19     3.05012e-04     1.24917e-07          -1.24917e+00
       20     9.39334e-05     1.24917e-07          -1.24917e+00
       21     1.56586e-04     1.24917e-07          -1.24917e+00
       22     1.25081e-04     1.24917e-07          -1.24917e+00
       23     2.37923e-05     1.24917e-07          -1.24917e+00
       24     2.84639e-05     1.24917e-07          -1.24917e+00
       25     2.31081e-05     1.24917e-07          -1.24917e+00
       26     4.05194e-06     1.24917e-07          -1.24917e+00
       27     4.21580e-06     1.24917e-07          -1.24917e+00
       28     5.88884e-06     1.24917e-07          -1.24917e+00
       29     1.39141e-06     1.24917e-07          -1.24917e+00
       30     1.29902e-06     1.24917e-07          -1.24917e+00
       31     1.80421e-06     1.24917e-07          -1.24917e+00
       32     1.74074e-07     1.24917e-07          -1.24917e+00
       33     1.49792e-07     1.24917e-07          -1.24917e+00
       34     2.72373e-07     1.24917e-07          -1.24917e+00
       35     5.63013e-08     1.24917e-07          -1.24917e+00
