    Step   Residual-2-norm     Threshold      Energy
        1     9.93180e-01     1.00000e-07           6.43249e-02
        2     1.15728e+00     1.00000e-07          -2.85056e-01
        3     4.75240e-01     1.00000e-07          -9.84665e-01
        4     1.75175e-01     1.37626e-07          -1.37626e+00
        5     2.62316e-01     1.45116e-07          -1.45116e+00
        6     1.28831e-01     1.49630e-07          -1.49630e+00
        7     1.43972e-01     1.51600e-07          -1.51600e+00
        8     2.54241e-01     1.61384e-07          -1.61384e+00
        9     1.21079e-01     1.71197e-07          -1.71197e+00
       10     5.79775e-02     1.72454e-07          -1.72454e+00
       11     1.58913e-02     1.73053e-07          -1.73053e+00
       12     1.04013e-02     1.73242e-07          -1.73242e+00
       13     8.26481e-03     1.73251e-07          -1.73251e+00
       14     4.36089e-03     1.73259e-07          -1.73259e+00
       15     1.25167e-03     1.73265e-07          -1.73265e+00
       16     1.18453e-03     1.73266e-07          -1.73266e+00
       17     3.47858e-04     1.73266e-07          -1.73266e+00
       18     9.49689e-05     1.73266e-07          -1.73266e+00
       19     1.16552e-04     1.73266e-07          -1.73266e+00
       20     1.05915e-04     1.73266e-07          -1.73266e+00
       21     1.92523e-05     1.73266e-07          -1.73266e+00
       22     1.35735e-05     1.73266e-07          -1.73266e+00
       23     8.47194e-06     1.73266e-07          -1.73266e+00
       24     1.20296e-06     1.73266e-07          -1.73266e+00
       25     1.17813e-06     1.73266e-07          -1.73266e+00
       26     8.09294e-07     1.73266e-07          -1.73266e+00
       27     3.03898e-07     1.73266e-07          -1.73266e+00
       28     1.68972e-07     1.73266e-07          -1.73266e+00
