    0    0    0    0 0.9572307717 0.0000000000
    0    0    0    1 0.0000000093 -0.0000000038
    0    1    0    0 0.0000000093 0.0000000038
    0    1    0    1 0.0427692283 0.0000000000
    1    0    1    0 0.0812380177 0.0000000000
    1    0    1    1 -0.0000000313 0.0000000345
    1    1    1    0 -0.0000000313 -0.0000000345
    1    1    1    1 0.9187619823 0.0000000000
    2    0    2    0 0.0812380198 0.0000000000
    2    0    2    1 0.0000000191 -0.0000001394
    2    1    2    0 0.0000000191 0.0000001394
    2    1    2    1 0.9187619802 0.0000000000
    3    0    3    0 0.0812380271 0.0000000000
    3    0    3    1 0.0000000449 0.0000001153
    3    1    3    0 0.0000000449 -0.0000001153
    3    1    3    1 0.9187619729 0.0000000000
