    Step   Residual-2-norm     Threshold      Energy
        1     9.02976e-01     1.00000e-07          -2.35697e-01
        2     6.59343e-01     1.00000e-07          -4.22647e-01
        3     2.43626e-01     1.00000e-07          -8.25023e-01
        4     8.01833e-02     1.04999e-07          -1.04999e+00
        5     9.22895e-02     1.07237e-07          -1.07237e+00
        6     5.40981e-02     1.08668e-07          -1.08668e+00
        7     1.27832e-02     1.09570e-07          -1.09570e+00
        8     8.07538e-03     1.10328e-07          -1.10328e+00
        9     3.55005e-03     1.10333e-07          -1.10333e+00
       10     1.61753e-03     1.10336e-07          -1.10336e+00
       11     1.88284e-03     1.10338e-07          -1.10338e+00
       12     1.78422e-03     1.10338e-07          -1.10338e+00
       13     1.26626e-04     1.10338e-07          -1.10338e+00
       14     1.93140e-04     1.10339e-07          -1.10339e+00
       15     6.31879e-05     1.10339e-07          -1.10339e+00
       16     2.24516e-05     1.10339e-07          -1.10339e+00
       17     5.81499e-05     1.10339e-07          -1.10339e+00
       18     9.79165e-06     1.10339e-07          -1.10339e+00
       19     3.42335e-06     1.10339e-07          -1.10339e+00
       20     4.23843e-06     1.10339e-07          -1.10339e+00
       21     4.23945e-07     1.10339e-07          -1.10339e+00
       22     5.16929e-07     1.10339e-07          -1.10339e+00
       23     6.65629e-07     1.10339e-07          -1.10339e+00
       24     1.26191e-07     1.10339e-07          -1.10339e+00
       25     4.46676e-08     1.10339e-07          -1.10339e+00
