    Step   Residual-2-norm     Threshold      Energy
        1     8.68607e-01     1.00000e-07          -2.61602e-01
        2     5.63509e-01     1.00000e-07          -4.19787e-01
        3     3.62567e-01     1.00000e-07          -7.95520e-01
        4     3.05809e-01     1.11794e-07          -1.11794e+00
        5     3.37847e-01     1.28664e-07          -1.28664e+00
        6     1.00314e-01     1.36734e-07          -1.36734e+00
        7     3.88858e-02     1.39344e-07          -1.39344e+00
        8     2.10043e-02     1.40314e-07          -1.40314e+00
        9     5.00885e-03     1.40366e-07          -1.40366e+00
       10     2.49413e-03     1.40374e-07          -1.40374e+00
       11     1.92722e-03     1.40376e-07          -1.40376e+00
       12     4.33039e-04     1.40376e-07          -1.40376e+00
       13     1.86614e-04     1.40376e-07          -1.40376e+00
       14     1.06931e-04     1.40376e-07          -1.40376e+00
       15     3.99445e-05     1.40376e-07          -1.40376e+00
       16     2.14487e-05     1.40376e-07          -1.40376e+00
       17     9.77302e-06     1.40376e-07          -1.40376e+00
       18     2.29028e-06     1.40376e-07          -1.40376e+00
       19     7.92464e-07     1.40376e-07          -1.40376e+00
       20     5.34779e-07     1.40376e-07          -1.40376e+00
       21     2.35524e-07     1.40376e-07          -1.40376e+00
       22     1.21887e-07     1.40376e-07          -1.40376e+00
