    Step   Residual-2-norm     Threshold      Energy
        1     9.18705e-01     1.00000e-07          -1.80424e-01
        2     7.29235e-01     1.00000e-07          -3.85020e-01
        3     3.93238e-01     1.00000e-07          -8.34297e-01
        4     2.53782e-01     1.15521e-07          -1.15521e+00
        5     3.31102e-01     1.28267e-07          -1.28267e+00
        6     1.48987e-01     1.35282e-07          -1.35282e+00
        7     1.08247e-01     1.38295e-07          -1.38295e+00
        8     1.28178e-01     1.40887e-07          -1.40887e+00
        9     8.99349e-02     1.42695e-07          -1.42695e+00
       10     6.59616e-02     1.43392e-07          -1.43392e+00
       11     5.41673e-02     1.44227e-07          -1.44227e+00
       12     3.77404e-02     1.44767e-07          -1.44767e+00
       13     1.02670e-02     1.44868e-07          -1.44868e+00
       14     8.65736e-03     1.44913e-07          -1.44913e+00
       15     5.45726e-03     1.44924e-07          -1.44924e+00
       16     2.36398e-03     1.44927e-07          -1.44927e+00
       17     2.43777e-03     1.44928e-07          -1.44928e+00
       18     2.27559e-03     1.44929e-07          -1.44929e+00
       19     1.20547e-03     1.44929e-07          -1.44929e+00
       20     1.04610e-03     1.44930e-07          -1.44930e+00
       21     9.61255e-04     1.44930e-07          -1.44930e+00
       22     2.95627e-04     1.44930e-07          -1.44930e+00
       23     1.39893e-04     1.44930e-07          -1.44930e+00
       24     8.32114e-05     1.44930e-07          -1.44930e+00
       25     3.53589e-05     1.44930e-07          -1.44930e+00
       26     4.62258e-05     1.44930e-07          -1.44930e+00
       27     5.68162e-05     1.44930e-07          -1.44930e+00
       28     1.55465e-05     1.44930e-07          -1.44930e+00
       29     1.00798e-05     1.44930e-07          -1.44930e+00
       30     9.48426e-06     1.44930e-07          -1.44930e+00
       31     2.60515e-06     1.44930e-07          -1.44930e+00
       32     1.98225e-06     1.44930e-07          -1.44930e+00
       33     1.89799e-06     1.44930e-07          -1.44930e+00
       34     7.50895e-07     1.44930e-07          -1.44930e+00
       35     7.37311e-07     1.44930e-07          -1.44930e+00
       36     1.04317e-06     1.44930e-07          -1.44930e+00
       37     2.21887e-07     1.44930e-07          -1.44930e+00
       38     1.17325e-07     1.44930e-07          -1.44930e+00
