    Step   Residual-2-norm     Threshold      Energy
        1     8.94351e-01     1.00000e-07          -1.28124e-01
        2     7.84741e-01     1.00000e-07          -3.38074e-01
        3     3.18777e-01     1.00000e-07          -8.34297e-01
        4     1.08173e-01     1.13442e-07          -1.13442e+00
        5     1.07325e-01     1.16460e-07          -1.16460e+00
        6     5.39165e-02     1.18279e-07          -1.18279e+00
        7     4.51128e-02     1.18711e-07          -1.18711e+00
        8     1.03816e-02     1.19109e-07          -1.19109e+00
        9     1.40167e-02     1.19266e-07          -1.19266e+00
       10     1.55033e-02     1.19282e-07          -1.19282e+00
       11     5.73302e-03     1.19359e-07          -1.19359e+00
       12     7.48746e-03     1.19426e-07          -1.19426e+00
       13     3.30630e-03     1.19429e-07          -1.19429e+00
       14     8.28261e-04     1.19431e-07          -1.19431e+00
       15     1.35846e-03     1.19432e-07          -1.19432e+00
       16     7.55983e-04     1.19432e-07          -1.19432e+00
       17     5.43276e-05     1.19432e-07          -1.19432e+00
       18     3.60547e-05     1.19432e-07          -1.19432e+00
       19     4.07970e-05     1.19432e-07          -1.19432e+00
       20     1.39774e-05     1.19432e-07          -1.19432e+00
       21     2.23779e-05     1.19432e-07          -1.19432e+00
       22     3.30334e-05     1.19432e-07          -1.19432e+00
       23     9.08232e-06     1.19432e-07          -1.19432e+00
       24     6.55783e-06     1.19432e-07          -1.19432e+00
       25     4.19454e-06     1.19432e-07          -1.19432e+00
       26     1.60188e-06     1.19432e-07          -1.19432e+00
       27     5.32299e-07     1.19432e-07          -1.19432e+00
       28     1.58562e-07     1.19432e-07          -1.19432e+00
       29     7.61091e-08     1.19432e-07          -1.19432e+00
