    Step   Residual-2-norm     Threshold      Energy
        1     8.92861e-01     1.00000e-07          -1.40076e-01
        2     7.65372e-01     1.00000e-07          -3.45485e-01
        3     3.09260e-01     1.00000e-07          -8.29370e-01
        4     1.02795e-01     1.12079e-07          -1.12079e+00
        5     1.04234e-01     1.14923e-07          -1.14923e+00
        6     5.34970e-02     1.16650e-07          -1.16650e+00
        7     4.81817e-02     1.17114e-07          -1.17114e+00
        8     1.16683e-02     1.17563e-07          -1.17563e+00
        9     1.69883e-02     1.17730e-07          -1.17730e+00
       10     1.85222e-02     1.17754e-07          -1.17754e+00
       11     4.87594e-03     1.17833e-07          -1.17833e+00
       12     6.84652e-03     1.17896e-07          -1.17896e+00
       13     2.39951e-03     1.17899e-07          -1.17899e+00
       14     5.86407e-04     1.17900e-07          -1.17900e+00
       15     1.05797e-03     1.17901e-07          -1.17901e+00
       16     6.33286e-04     1.17901e-07          -1.17901e+00
       17     5.19798e-05     1.17901e-07          -1.17901e+00
       18     4.84470e-05     1.17901e-07          -1.17901e+00
       19     4.65732e-05     1.17901e-07          -1.17901e+00
       20     1.93731e-05     1.17901e-07          -1.17901e+00
       21     3.73612e-05     1.17901e-07          -1.17901e+00
       22     3.67640e-05     1.17901e-07          -1.17901e+00
       23     5.92586e-06     1.17901e-07          -1.17901e+00
       24     3.69335e-06     1.17901e-07          -1.17901e+00
       25     3.44436e-06     1.17901e-07          -1.17901e+00
       26     1.69320e-06     1.17901e-07          -1.17901e+00
       27     3.86113e-07     1.17901e-07          -1.17901e+00
       28     1.53801e-07     1.17901e-07          -1.17901e+00
       29     5.20862e-08     1.17901e-07          -1.17901e+00
