    Step   Residual-2-norm     Threshold      Energy
        1     9.02460e-01     1.00000e-07          -9.22656e-02
        2     8.49970e-01     1.00000e-07          -3.19180e-01
        3     3.48788e-01     1.00000e-07          -8.54313e-01
        4     1.25313e-01     1.17973e-07          -1.17973e+00
        5     1.20000e-01     1.21628e-07          -1.21628e+00
        6     5.54253e-02     1.23788e-07          -1.23788e+00
        7     3.64891e-02     1.24195e-07          -1.24195e+00
        8     5.71927e-03     1.24489e-07          -1.24489e+00
        9     2.83248e-03     1.24601e-07          -1.24601e+00
       10     6.85771e-04     1.24602e-07          -1.24602e+00
       11     1.11574e-03     1.24602e-07          -1.24602e+00
       12     1.57522e-03     1.24603e-07          -1.24603e+00
       13     1.33446e-03     1.24603e-07          -1.24603e+00
       14     2.45378e-03     1.24603e-07          -1.24603e+00
       15     3.38749e-03     1.24605e-07          -1.24605e+00
       16     9.87524e-03     1.24607e-07          -1.24607e+00
       17     5.92898e-04     1.24613e-07          -1.24613e+00
       18     2.79257e-04     1.24616e-07          -1.24616e+00
       19     2.24855e-04     1.24616e-07          -1.24616e+00
       20     4.57942e-05     1.24616e-07          -1.24616e+00
       21     2.66279e-05     1.24616e-07          -1.24616e+00
       22     4.36553e-05     1.24616e-07          -1.24616e+00
       23     1.03591e-05     1.24616e-07          -1.24616e+00
       24     5.49224e-06     1.24616e-07          -1.24616e+00
       25     2.64892e-05     1.24616e-07          -1.24616e+00
       26     2.63625e-05     1.24616e-07          -1.24616e+00
       27     3.69151e-05     1.24616e-07          -1.24616e+00
       28     6.51425e-05     1.24616e-07          -1.24616e+00
       29     1.67375e-05     1.24616e-07          -1.24616e+00
       30     3.05099e-06     1.24616e-07          -1.24616e+00
       31     4.49770e-06     1.24616e-07          -1.24616e+00
       32     2.98170e-06     1.24616e-07          -1.24616e+00
       33     5.62133e-07     1.24616e-07          -1.24616e+00
       34     3.65614e-07     1.24616e-07          -1.24616e+00
       35     2.40419e-07     1.24616e-07          -1.24616e+00
       36     4.29568e-08     1.24616e-07          -1.24616e+00
