    0    0    0    0 0.8114986957 0.0000000000
    0    0    0    1 -0.0000000040 0.0000000039
    0    1    0    0 -0.0000000040 -0.0000000039
    0    1    0    1 0.1885013043 0.0000000000
    1    0    1    0 0.2104380850 0.0000000000
    1    0    1    1 -0.0000010442 0.0000043104
    1    1    1    0 -0.0000010442 -0.0000043104
    1    1    1    1 0.7895619150 0.0000000000
    2    0    2    0 0.4799903661 0.0000000000
    2    0    2    1 -0.0000073892 -0.0000083072
    2    1    2    0 -0.0000073892 0.0000083072
    2    1    2    1 0.5200096339 0.0000000000
    3    0    3    0 0.4980728528 0.0000000000
    3    0    3    1 0.0000084236 0.0000039948
    3    1    3    0 0.0000084236 -0.0000039948
    3    1    3    1 0.5019271472 0.0000000000
