    0    0    0    0 0.9475089409 0.0000000000
    0    0    0    1 0.0000000150 -0.0000000116
    0    1    0    0 0.0000000150 0.0000000116
    0    1    0    1 0.0524910591 0.0000000000
    1    0    1    0 0.0945479311 0.0000000000
    1    0    1    1 -0.0000000226 0.0000000633
    1    1    1    0 -0.0000000226 -0.0000000633
    1    1    1    1 0.9054520689 0.0000000000
    2    0    2    0 0.0945479348 0.0000000000
    2    0    2    1 -0.0000000050 -0.0000001940
    2    1    2    0 -0.0000000050 0.0000001940
    2    1    2    1 0.9054520652 0.0000000000
    3    0    3    0 0.0945479533 0.0000000000
    3    0    3    1 0.0000000945 0.0000001363
    3    1    3    0 0.0000000945 -0.0000001363
    3    1    3    1 0.9054520467 0.0000000000
