    0    0    0    0 0.8992266154 0.0000000000
    0    0    0    1 0.0000000076 0.0000000029
    0    1    0    0 0.0000000076 -0.0000000029
    0    1    0    1 0.1007733846 0.0000000000
    1    0    1    0 0.1425734992 0.0000000000
    1    0    1    1 -0.0000000017 0.0000000232
    1    1    1    0 -0.0000000017 -0.0000000232
    1    1    1    1 0.8574265008 0.0000000000
    2    0    2    0 0.1425734900 0.0000000000
    2    0    2    1 -0.0000000285 -0.0000000545
    2    1    2    0 -0.0000000285 0.0000000545
    2    1    2    1 0.8574265100 0.0000000000
    3    0    3    0 0.1425734771 0.0000000000
    3    0    3    1 0.0000000450 0.0000000252
    3    1    3    0 0.0000000450 -0.0000000252
    3    1    3    1 0.8574265229 0.0000000000
