    Step   Residual-2-norm     Threshold      Energy
        1     9.11671e-01     1.00000e-07          -4.32490e-02
        2     9.14822e-01     1.00000e-07          -2.88956e-01
        3     3.75623e-01     1.00000e-07          -8.58337e-01
        4     1.14455e-01     1.20024e-07          -1.20024e+00
        5     2.22470e-01     1.24704e-07          -1.24704e+00
        6     8.83142e-02     1.28335e-07          -1.28335e+00
        7     9.64179e-02     1.29607e-07          -1.29607e+00
        8     1.44849e-01     1.34901e-07          -1.34901e+00
        9     6.14385e-02     1.39964e-07          -1.39964e+00
       10     3.79644e-02     1.40411e-07          -1.40411e+00
       11     9.21866e-03     1.40709e-07          -1.40709e+00
       12     6.92466e-03     1.40831e-07          -1.40831e+00
       13     4.84349e-03     1.40834e-07          -1.40834e+00
       14     2.82732e-03     1.40839e-07          -1.40839e+00
       15     1.50634e-03     1.40843e-07          -1.40843e+00
       16     1.33607e-03     1.40844e-07          -1.40844e+00
       17     5.10503e-04     1.40844e-07          -1.40844e+00
       18     7.60279e-05     1.40844e-07          -1.40844e+00
       19     1.15786e-04     1.40844e-07          -1.40844e+00
       20     7.65922e-05     1.40844e-07          -1.40844e+00
       21     2.60879e-05     1.40844e-07          -1.40844e+00
       22     3.54274e-05     1.40844e-07          -1.40844e+00
       23     1.02507e-05     1.40844e-07          -1.40844e+00
       24     1.29652e-06     1.40844e-07          -1.40844e+00
       25     1.88949e-06     1.40844e-07          -1.40844e+00
       26     1.34114e-06     1.40844e-07          -1.40844e+00
       27     5.32653e-07     1.40844e-07          -1.40844e+00
       28     4.45631e-07     1.40844e-07          -1.40844e+00
       29     2.27207e-07     1.40844e-07          -1.40844e+00
       30     3.40559e-08     1.40844e-07          -1.40844e+00
