    Step   Residual-2-norm     Threshold      Energy
        1     1.28373e+00     1.00000e-07           3.01945e-01
        2     1.56694e+00     1.00000e-07          -3.59122e-01
        3     6.91335e-01     1.39121e-07          -1.39121e+00
        4     2.94706e-01     1.85358e-07          -1.85358e+00
        5     3.25110e-01     1.99497e-07          -1.99497e+00
        6     2.84386e-01     2.06649e-07          -2.06649e+00
        7     5.69101e-01     2.13997e-07          -2.13997e+00
        8     4.11166e-01     2.32570e-07          -2.32570e+00
        9     2.02916e-01     2.48038e-07          -2.48038e+00
       10     9.56492e-02     2.51008e-07          -2.51008e+00
       11     4.50297e-02     2.52096e-07          -2.52096e+00
       12     4.39925e-02     2.52355e-07          -2.52355e+00
       13     2.22218e-02     2.52459e-07          -2.52459e+00
       14     1.12236e-02     2.52531e-07          -2.52531e+00
       15     6.51939e-03     2.52545e-07          -2.52545e+00
       16     2.52622e-03     2.52548e-07          -2.52548e+00
       17     1.63861e-03     2.52549e-07          -2.52549e+00
       18     1.62563e-03     2.52549e-07          -2.52549e+00
       19     7.19209e-04     2.52549e-07          -2.52549e+00
       20     3.92425e-04     2.52549e-07          -2.52549e+00
       21     2.30440e-04     2.52549e-07          -2.52549e+00
       22     8.66974e-05     2.52549e-07          -2.52549e+00
       23     5.75149e-05     2.52549e-07          -2.52549e+00
       24     5.34595e-05     2.52549e-07          -2.52549e+00
       25     2.81498e-05     2.52549e-07          -2.52549e+00
       26     1.39011e-05     2.52549e-07          -2.52549e+00
       27     6.61113e-06     2.52549e-07          -2.52549e+00
       28     2.49255e-06     2.52549e-07          -2.52549e+00
       29     2.08906e-06     2.52549e-07          -2.52549e+00
       30     1.51438e-06     2.52549e-07          -2.52549e+00
       31     9.39089e-07     2.52549e-07          -2.52549e+00
       32     2.72538e-07     2.52549e-07          -2.52549e+00
       33     1.50869e-07     2.52549e-07          -2.52549e+00
