    Step   Residual-2-norm     Threshold      Energy
        1     1.04087e+00     1.00000e-07           1.10930e-01
        2     1.29729e+00     1.00000e-07          -3.09017e-01
        3     5.24386e-01     1.09995e-07          -1.09995e+00
        4     2.16044e-01     1.52013e-07          -1.52013e+00
        5     1.94797e-01     1.60309e-07          -1.60309e+00
        6     9.00996e-02     1.64256e-07          -1.64256e+00
        7     7.12235e-02     1.65093e-07          -1.65093e+00
        8     2.92793e-01     1.70972e-07          -1.70972e+00
        9     2.30253e-01     1.78840e-07          -1.78840e+00
       10     1.10597e-01     1.82083e-07          -1.82083e+00
       11     2.89085e-02     1.83516e-07          -1.83516e+00
       12     1.06432e-02     1.83981e-07          -1.83981e+00
       13     1.16289e-02     1.84004e-07          -1.84004e+00
       14     6.61817e-03     1.84012e-07          -1.84012e+00
       15     4.93861e-03     1.84019e-07          -1.84019e+00
       16     3.79843e-03     1.84022e-07          -1.84022e+00
       17     1.66544e-03     1.84024e-07          -1.84024e+00
       18     1.72156e-04     1.84024e-07          -1.84024e+00
       19     1.34434e-04     1.84025e-07          -1.84025e+00
       20     1.08533e-04     1.84025e-07          -1.84025e+00
       21     6.37561e-05     1.84025e-07          -1.84025e+00
       22     3.69585e-05     1.84025e-07          -1.84025e+00
       23     1.86527e-05     1.84025e-07          -1.84025e+00
       24     1.09376e-05     1.84025e-07          -1.84025e+00
       25     3.03288e-06     1.84025e-07          -1.84025e+00
       26     9.36552e-07     1.84025e-07          -1.84025e+00
       27     1.12396e-06     1.84025e-07          -1.84025e+00
       28     9.70194e-07     1.84025e-07          -1.84025e+00
       29     2.48874e-07     1.84025e-07          -1.84025e+00
       30     2.46284e-07     1.84025e-07          -1.84025e+00
       31     5.83802e-08     1.84025e-07          -1.84025e+00
