    Step   Residual-2-norm     Threshold      Energy
        1     9.09231e-01     1.00000e-07          -4.56373e-02
        2     9.02467e-01     1.00000e-07          -2.87700e-01
        3     3.72123e-01     1.00000e-07          -8.49533e-01
        4     1.04270e-01     1.18709e-07          -1.18709e+00
        5     2.62153e-01     1.23337e-07          -1.23337e+00
        6     1.13008e-01     1.27343e-07          -1.27343e+00
        7     1.22456e-01     1.29332e-07          -1.29332e+00
        8     1.92990e-01     1.34616e-07          -1.34616e+00
        9     7.22028e-02     1.39558e-07          -1.39558e+00
       10     4.71513e-02     1.40314e-07          -1.40314e+00
       11     2.11884e-02     1.40758e-07          -1.40758e+00
       12     1.05874e-02     1.40942e-07          -1.40942e+00
       13     1.06236e-02     1.40957e-07          -1.40957e+00
       14     5.26940e-03     1.40975e-07          -1.40975e+00
       15     4.25140e-03     1.40986e-07          -1.40986e+00
       16     2.86200e-03     1.40988e-07          -1.40988e+00
       17     7.47267e-04     1.40989e-07          -1.40989e+00
       18     5.68501e-04     1.40990e-07          -1.40990e+00
       19     3.75224e-04     1.40990e-07          -1.40990e+00
       20     1.57614e-04     1.40990e-07          -1.40990e+00
       21     2.36190e-04     1.40990e-07          -1.40990e+00
       22     1.48600e-04     1.40990e-07          -1.40990e+00
       23     2.64967e-05     1.40990e-07          -1.40990e+00
       24     2.75125e-05     1.40990e-07          -1.40990e+00
       25     1.87894e-05     1.40990e-07          -1.40990e+00
       26     5.16368e-06     1.40990e-07          -1.40990e+00
       27     8.21144e-06     1.40990e-07          -1.40990e+00
       28     6.60494e-06     1.40990e-07          -1.40990e+00
       29     1.15938e-06     1.40990e-07          -1.40990e+00
       30     1.30845e-06     1.40990e-07          -1.40990e+00
       31     8.80704e-07     1.40990e-07          -1.40990e+00
       32     1.79483e-07     1.40990e-07          -1.40990e+00
       33     2.39546e-07     1.40990e-07          -1.40990e+00
       34     2.61817e-07     1.40990e-07          -1.40990e+00
       35     5.73723e-08     1.40990e-07          -1.40990e+00
