    Step   Residual-2-norm     Threshold      Energy
        1     9.66580e-01     1.00000e-07           2.72612e-02
        2     1.11478e+00     1.00000e-07          -2.94672e-01
        3     4.54086e-01     1.00000e-07          -9.74226e-01
        4     1.80278e-01     1.36620e-07          -1.36620e+00
        5     1.73880e-01     1.42985e-07          -1.42985e+00
        6     7.06015e-02     1.46355e-07          -1.46355e+00
        7     4.51439e-02     1.46990e-07          -1.46990e+00
        8     1.06888e-01     1.47797e-07          -1.47797e+00
        9     2.77967e-01     1.49777e-07          -1.49777e+00
       10     1.69455e-01     1.53006e-07          -1.53006e+00
       11     8.41985e-02     1.55906e-07          -1.55906e+00
       12     5.92198e-02     1.57100e-07          -1.57100e+00
       13     2.87218e-02     1.57369e-07          -1.57369e+00
       14     3.06340e-02     1.57518e-07          -1.57518e+00
       15     3.10490e-02     1.57586e-07          -1.57586e+00
       16     2.54660e-02     1.57678e-07          -1.57678e+00
       17     2.89485e-02     1.57763e-07          -1.57763e+00
       18     1.28460e-02     1.57814e-07          -1.57814e+00
       19     9.93256e-03     1.57846e-07          -1.57846e+00
       20     5.29798e-03     1.57854e-07          -1.57854e+00
       21     3.01055e-03     1.57857e-07          -1.57857e+00
       22     3.20678e-03     1.57859e-07          -1.57859e+00
       23     3.15270e-03     1.57860e-07          -1.57860e+00
       24     3.69797e-03     1.57861e-07          -1.57861e+00
       25     2.26381e-03     1.57862e-07          -1.57862e+00
       26     9.38294e-04     1.57862e-07          -1.57862e+00
       27     6.23222e-04     1.57863e-07          -1.57863e+00
       28     3.78769e-04     1.57863e-07          -1.57863e+00
       29     4.01996e-04     1.57863e-07          -1.57863e+00
       30     4.07997e-04     1.57863e-07          -1.57863e+00
       31     3.25866e-04     1.57863e-07          -1.57863e+00
       32     2.88350e-04     1.57863e-07          -1.57863e+00
       33     1.32335e-04     1.57863e-07          -1.57863e+00
       34     1.01613e-04     1.57863e-07          -1.57863e+00
       35     5.34409e-05     1.57863e-07          -1.57863e+00
       36     4.17239e-05     1.57863e-07          -1.57863e+00
       37     4.23381e-05     1.57863e-07          -1.57863e+00
       38     4.41429e-05     1.57863e-07          -1.57863e+00
       39     4.29841e-05     1.57863e-07          -1.57863e+00
       40     2.41281e-05     1.57863e-07          -1.57863e+00
       41     1.16892e-05     1.57863e-07          -1.57863e+00
       42     7.59193e-06     1.57863e-07          -1.57863e+00
       43     4.39365e-06     1.57863e-07          -1.57863e+00
       44     6.05678e-06     1.57863e-07          -1.57863e+00
       45     4.99152e-06     1.57863e-07          -1.57863e+00
       46     4.08867e-06     1.57863e-07          -1.57863e+00
       47     2.59349e-06     1.57863e-07          -1.57863e+00
       48     1.31185e-06     1.57863e-07          -1.57863e+00
       49     1.07619e-06     1.57863e-07          -1.57863e+00
       50     5.76292e-07     1.57863e-07          -1.57863e+00
       51     6.19211e-07     1.57863e-07          -1.57863e+00
       52     5.91002e-07     1.57863e-07          -1.57863e+00
       53     5.59494e-07     1.57863e-07          -1.57863e+00
       54     4.94186e-07     1.57863e-07          -1.57863e+00
       55     2.45338e-07     1.57863e-07          -1.57863e+00
       56     1.26881e-07     1.57863e-07          -1.57863e+00
