    Step   Residual-2-norm     Threshold      Energy
        1     9.32099e-01     1.00000e-07          -9.77928e-03
        2     9.83010e-01     1.00000e-07          -2.81224e-01
        3     4.05761e-01     1.00000e-07          -8.83986e-01
        4     1.26317e-01     1.24051e-07          -1.24051e+00
        5     2.75725e-01     1.29561e-07          -1.29561e+00
        6     1.27425e-01     1.33876e-07          -1.33876e+00
        7     1.40662e-01     1.36178e-07          -1.36178e+00
        8     2.31997e-01     1.42964e-07          -1.42964e+00
        9     9.31804e-02     1.49479e-07          -1.49479e+00
       10     5.60272e-02     1.50563e-07          -1.50563e+00
       11     2.17001e-02     1.51153e-07          -1.51153e+00
       12     1.29322e-02     1.51371e-07          -1.51371e+00
       13     1.18705e-02     1.51388e-07          -1.51388e+00
       14     5.20447e-03     1.51409e-07          -1.51409e+00
       15     4.62221e-03     1.51421e-07          -1.51421e+00
       16     2.71629e-03     1.51423e-07          -1.51423e+00
       17     6.53749e-04     1.51424e-07          -1.51424e+00
       18     4.80349e-04     1.51424e-07          -1.51424e+00
       19     3.76249e-04     1.51424e-07          -1.51424e+00
       20     1.58273e-04     1.51424e-07          -1.51424e+00
       21     1.75833e-04     1.51424e-07          -1.51424e+00
       22     1.40096e-04     1.51424e-07          -1.51424e+00
       23     2.36410e-05     1.51424e-07          -1.51424e+00
       24     1.48124e-05     1.51424e-07          -1.51424e+00
       25     1.59756e-05     1.51424e-07          -1.51424e+00
       26     4.62472e-06     1.51424e-07          -1.51424e+00
       27     5.14756e-06     1.51424e-07          -1.51424e+00
       28     5.58513e-06     1.51424e-07          -1.51424e+00
       29     6.67067e-07     1.51424e-07          -1.51424e+00
       30     5.70761e-07     1.51424e-07          -1.51424e+00
       31     4.29153e-07     1.51424e-07          -1.51424e+00
       32     1.31345e-07     1.51424e-07          -1.51424e+00
