    0    0    0    0 0.9191711962 0.0000000000
    0    0    0    1 -0.0000000057 -0.0000000113
    0    1    0    0 -0.0000000057 0.0000000113
    0    1    0    1 0.0808288038 0.0000000000
    1    0    1    0 0.1259762375 0.0000000000
    1    0    1    1 -0.0000000647 0.0000001534
    1    1    1    0 -0.0000000647 -0.0000001534
    1    1    1    1 0.8740237625 0.0000000000
    2    0    2    0 0.1259762345 0.0000000000
    2    0    2    1 -0.0000001862 -0.0000003439
    2    1    2    0 -0.0000001862 0.0000003439
    2    1    2    1 0.8740237655 0.0000000000
    3    0    3    0 0.1259762238 0.0000000000
    3    0    3    1 0.0000002037 0.0000001940
    3    1    3    0 0.0000002037 -0.0000001940
    3    1    3    1 0.8740237762 0.0000000000
