    Step   Residual-2-norm     Threshold      Energy
        1     1.10787e+00     1.00000e-07           1.69511e-01
        2     1.35232e+00     1.00000e-07          -3.10413e-01
        3     5.67951e-01     1.14494e-07          -1.14494e+00
        4     2.26446e-01     1.56538e-07          -1.56538e+00
        5     2.90676e-01     1.67067e-07          -1.67067e+00
        6     1.88500e-01     1.72569e-07          -1.72569e+00
        7     2.71414e-01     1.75900e-07          -1.75900e+00
        8     3.61461e-01     1.90118e-07          -1.90118e+00
        9     1.85316e-01     2.04270e-07          -2.04270e+00
       10     9.26519e-02     2.06798e-07          -2.06798e+00
       11     2.76281e-02     2.07906e-07          -2.07906e+00
       12     2.42234e-02     2.08215e-07          -2.08215e+00
       13     2.01873e-02     2.08250e-07          -2.08250e+00
       14     6.65085e-03     2.08280e-07          -2.08280e+00
       15     3.85563e-03     2.08296e-07          -2.08296e+00
       16     2.69757e-03     2.08298e-07          -2.08298e+00
       17     5.67141e-04     2.08298e-07          -2.08298e+00
       18     4.45221e-04     2.08298e-07          -2.08298e+00
       19     4.40791e-04     2.08298e-07          -2.08298e+00
       20     1.88492e-04     2.08298e-07          -2.08298e+00
       21     1.02713e-04     2.08298e-07          -2.08298e+00
       22     4.69102e-05     2.08298e-07          -2.08298e+00
       23     2.00700e-05     2.08298e-07          -2.08298e+00
       24     8.56815e-06     2.08298e-07          -2.08298e+00
       25     6.21623e-06     2.08298e-07          -2.08298e+00
       26     4.84113e-06     2.08298e-07          -2.08298e+00
       27     3.01703e-06     2.08298e-07          -2.08298e+00
       28     4.41382e-07     2.08298e-07          -2.08298e+00
       29     3.01332e-07     2.08298e-07          -2.08298e+00
       30     2.28739e-07     2.08298e-07          -2.08298e+00
       31     1.05129e-07     2.08298e-07          -2.08298e+00
