    Step   Residual-2-norm     Threshold      Energy
        1     1.05244e+00     1.00000e-07           1.21700e-01
        2     1.26528e+00     1.00000e-07          -2.95559e-01
        3     5.24938e-01     1.06423e-07          -1.06423e+00
        4     2.01199e-01     1.47087e-07          -1.47087e+00
        5     2.86479e-01     1.56245e-07          -1.56245e+00
        6     1.68181e-01     1.61365e-07          -1.61365e+00
        7     2.14380e-01     1.64237e-07          -1.64237e+00
        8     3.30360e-01     1.76621e-07          -1.76621e+00
        9     1.66670e-01     1.89073e-07          -1.89073e+00
       10     8.38201e-02     1.91240e-07          -1.91240e+00
       11     2.43862e-02     1.92239e-07          -1.92239e+00
       12     1.94224e-02     1.92539e-07          -1.92539e+00
       13     1.63485e-02     1.92563e-07          -1.92563e+00
       14     5.85563e-03     1.92586e-07          -1.92586e+00
       15     3.20296e-03     1.92600e-07          -1.92600e+00
       16     2.55084e-03     1.92601e-07          -1.92601e+00
       17     4.51398e-04     1.92602e-07          -1.92602e+00
       18     3.09552e-04     1.92602e-07          -1.92602e+00
       19     3.54712e-04     1.92602e-07          -1.92602e+00
       20     1.48779e-04     1.92602e-07          -1.92602e+00
       21     8.18299e-05     1.92602e-07          -1.92602e+00
       22     4.19535e-05     1.92602e-07          -1.92602e+00
       23     1.83872e-05     1.92602e-07          -1.92602e+00
       24     5.58809e-06     1.92602e-07          -1.92602e+00
       25     4.54989e-06     1.92602e-07          -1.92602e+00
       26     3.36721e-06     1.92602e-07          -1.92602e+00
       27     2.15394e-06     1.92602e-07          -1.92602e+00
       28     3.88800e-07     1.92602e-07          -1.92602e+00
       29     1.93274e-07     1.92602e-07          -1.92602e+00
       30     1.39612e-07     1.92602e-07          -1.92602e+00
