    Step   Residual-2-norm     Threshold      Energy
        1     3.51286e+00     1.00000e-07           6.61763e-01
        2     3.29827e+00     1.30099e-07          -1.30099e+00
        3     1.42196e+00     4.22301e-07          -4.22301e+00
        4     4.55603e-01     5.24961e-07          -5.24961e+00
        5     4.65410e-01     5.35753e-07          -5.35753e+00
        6     3.32291e-01     5.47730e-07          -5.47730e+00
        7     1.03091e-01     5.56335e-07          -5.56335e+00
        8     1.10789e-02     5.57086e-07          -5.57086e+00
        9     2.81653e-03     5.57151e-07          -5.57151e+00
       10     2.14665e-03     5.57152e-07          -5.57152e+00
       11     2.74714e-03     5.57152e-07          -5.57152e+00
       12     1.33030e-03     5.57152e-07          -5.57152e+00
       13     1.70243e-03     5.57153e-07          -5.57153e+00
       14     1.17549e-02     5.57153e-07          -5.57153e+00
       15     5.58073e-02     5.57177e-07          -5.57177e+00
       16     2.02568e-02     5.57250e-07          -5.57250e+00
       17     5.85325e-03     5.57302e-07          -5.57302e+00
       18     2.77958e-03     5.57305e-07          -5.57305e+00
       19     3.46064e-03     5.57305e-07          -5.57305e+00
       20     1.45750e-03     5.57306e-07          -5.57306e+00
       21     3.58961e-04     5.57306e-07          -5.57306e+00
       22     5.44457e-05     5.57306e-07          -5.57306e+00
       23     5.34527e-05     5.57306e-07          -5.57306e+00
       24     1.40372e-04     5.57306e-07          -5.57306e+00
       25     5.71307e-04     5.57306e-07          -5.57306e+00
       26     1.21960e-03     5.57306e-07          -5.57306e+00
       27     2.50418e-04     5.57306e-07          -5.57306e+00
       28     1.25895e-04     5.57306e-07          -5.57306e+00
       29     1.56730e-04     5.57306e-07          -5.57306e+00
       30     4.82526e-05     5.57306e-07          -5.57306e+00
       31     1.59581e-05     5.57306e-07          -5.57306e+00
       32     2.53555e-06     5.57306e-07          -5.57306e+00
       33     8.97510e-07     5.57306e-07          -5.57306e+00
       34     8.26586e-07     5.57306e-07          -5.57306e+00
       35     4.61771e-06     5.57306e-07          -5.57306e+00
       36     1.18508e-05     5.57306e-07          -5.57306e+00
       37     7.08820e-06     5.57306e-07          -5.57306e+00
       38     5.86455e-06     5.57306e-07          -5.57306e+00
       39     5.93110e-06     5.57306e-07          -5.57306e+00
       40     4.15611e-06     5.57306e-07          -5.57306e+00
       41     7.64892e-07     5.57306e-07          -5.57306e+00
       42     8.49833e-08     5.57306e-07          -5.57306e+00
