    Step   Residual-2-norm     Threshold      Energy
        1     1.18437e+00     1.00000e-07           2.30229e-01
        2     1.45668e+00     1.00000e-07          -3.33086e-01
        3     6.23828e-01     1.25772e-07          -1.25772e+00
        4     2.58304e-01     1.69683e-07          -1.69683e+00
        5     2.96284e-01     1.81831e-07          -1.81831e+00
        6     2.16730e-01     1.87859e-07          -1.87859e+00
        7     3.74835e-01     1.92088e-07          -1.92088e+00
        8     3.88153e-01     2.08316e-07          -2.08316e+00
        9     1.98414e-01     2.23867e-07          -2.23867e+00
       10     9.57887e-02     2.26647e-07          -2.26647e+00
       11     3.24577e-02     2.27790e-07          -2.27790e+00
       12     3.19605e-02     2.28072e-07          -2.28072e+00
       13     2.32388e-02     2.28127e-07          -2.28127e+00
       14     7.78652e-03     2.28170e-07          -2.28170e+00
       15     5.09802e-03     2.28187e-07          -2.28187e+00
       16     2.63955e-03     2.28189e-07          -2.28189e+00
       17     7.73212e-04     2.28190e-07          -2.28190e+00
       18     7.90405e-04     2.28190e-07          -2.28190e+00
       19     5.99170e-04     2.28190e-07          -2.28190e+00
       20     2.47504e-04     2.28190e-07          -2.28190e+00
       21     1.26579e-04     2.28190e-07          -2.28190e+00
       22     7.02863e-05     2.28190e-07          -2.28190e+00
       23     2.36142e-05     2.28190e-07          -2.28190e+00
       24     1.77147e-05     2.28190e-07          -2.28190e+00
       25     1.20490e-05     2.28190e-07          -2.28190e+00
       26     7.82793e-06     2.28190e-07          -2.28190e+00
       27     3.77334e-06     2.28190e-07          -2.28190e+00
       28     8.48827e-07     2.28190e-07          -2.28190e+00
       29     6.37379e-07     2.28190e-07          -2.28190e+00
       30     4.00363e-07     2.28190e-07          -2.28190e+00
       31     2.51548e-07     2.28190e-07          -2.28190e+00
       32     2.06158e-07     2.28190e-07          -2.28190e+00
