    0    0    0    0 0.8640621541 0.0000000000
    0    0    0    1 0.0000000053 0.0000000018
    0    1    0    0 0.0000000053 -0.0000000018
    0    1    0    1 0.1359378459 0.0000000000
    1    0    1    0 0.1609757240 0.0000000000
    1    0    1    1 0.0000000020 -0.0000000283
    1    1    1    0 0.0000000020 0.0000000283
    1    1    1    1 0.8390242760 0.0000000000
    2    0    2    0 0.1609757224 0.0000000000
    2    0    2    1 0.0000000393 0.0000000551
    2    1    2    0 0.0000000393 -0.0000000551
    2    1    2    1 0.8390242776 0.0000000000
    3    0    3    0 0.1609757227 0.0000000000
    3    0    3    1 -0.0000000559 -0.0000000283
    3    1    3    0 -0.0000000559 0.0000000283
    3    1    3    1 0.8390242773 0.0000000000
