    Step   Residual-2-norm     Threshold      Energy
        1     8.83288e-01     1.00000e-07          -2.46445e-01
        2     6.07366e-01     1.00000e-07          -4.17323e-01
        3     2.09216e-01     1.00000e-07          -7.97036e-01
        4     1.38591e-02     1.00605e-07          -1.00605e+00
        5     9.96182e-03     1.00855e-07          -1.00855e+00
        6     6.41171e-03     1.01088e-07          -1.01088e+00
        7     2.39391e-02     1.01131e-07          -1.01131e+00
        8     1.91840e-03     1.01253e-07          -1.01253e+00
        9     2.47603e-03     1.01333e-07          -1.01333e+00
       10     3.77049e-03     1.01334e-07          -1.01334e+00
       11     1.03033e-03     1.01342e-07          -1.01342e+00
       12     5.72023e-03     1.01350e-07          -1.01350e+00
       13     1.84973e-03     1.01352e-07          -1.01352e+00
       14     4.28956e-05     1.01354e-07          -1.01354e+00
       15     9.18390e-05     1.01354e-07          -1.01354e+00
       16     9.38405e-05     1.01354e-07          -1.01354e+00
       17     1.61053e-05     1.01354e-07          -1.01354e+00
       18     1.18762e-04     1.01354e-07          -1.01354e+00
       19     4.83362e-05     1.01354e-07          -1.01354e+00
       20     4.32711e-06     1.01354e-07          -1.01354e+00
       21     2.49445e-05     1.01354e-07          -1.01354e+00
       22     1.62239e-05     1.01354e-07          -1.01354e+00
       23     2.69259e-06     1.01354e-07          -1.01354e+00
       24     2.65587e-06     1.01354e-07          -1.01354e+00
       25     1.70995e-06     1.01354e-07          -1.01354e+00
       26     9.17170e-08     1.01354e-07          -1.01354e+00
