    Step   Residual-2-norm     Threshold      Energy
        1     9.10157e-01     1.00000e-07          -4.46820e-02
        2     9.07327e-01     1.00000e-07          -2.88155e-01
        3     3.73400e-01     1.00000e-07          -8.52982e-01
        4     1.08245e-01     1.19223e-07          -1.19223e+00
        5     2.45330e-01     1.23877e-07          -1.23877e+00
        6     1.02091e-01     1.27720e-07          -1.27720e+00
        7     1.12155e-01     1.29379e-07          -1.29379e+00
        8     1.70306e-01     1.34740e-07          -1.34740e+00
        9     6.67494e-02     1.39797e-07          -1.39797e+00
       10     4.22037e-02     1.40389e-07          -1.40389e+00
       11     1.39227e-02     1.40753e-07          -1.40753e+00
       12     8.91281e-03     1.40902e-07          -1.40902e+00
       13     7.85069e-03     1.40909e-07          -1.40909e+00
       14     3.60863e-03     1.40921e-07          -1.40921e+00
       15     3.02387e-03     1.40928e-07          -1.40928e+00
       16     1.82023e-03     1.40929e-07          -1.40929e+00
       17     5.74034e-04     1.40930e-07          -1.40930e+00
       18     2.38665e-04     1.40930e-07          -1.40930e+00
       19     1.99355e-04     1.40930e-07          -1.40930e+00
       20     1.12105e-04     1.40930e-07          -1.40930e+00
       21     7.57125e-05     1.40930e-07          -1.40930e+00
       22     9.64058e-05     1.40930e-07          -1.40930e+00
       23     1.50413e-05     1.40930e-07          -1.40930e+00
       24     5.57394e-06     1.40930e-07          -1.40930e+00
       25     8.89548e-06     1.40930e-07          -1.40930e+00
       26     2.59342e-06     1.40930e-07          -1.40930e+00
       27     2.35477e-06     1.40930e-07          -1.40930e+00
       28     2.77335e-06     1.40930e-07          -1.40930e+00
       29     4.76668e-07     1.40930e-07          -1.40930e+00
       30     2.09644e-07     1.40930e-07          -1.40930e+00
       31     2.00385e-07     1.40930e-07          -1.40930e+00
       32     7.58430e-08     1.40930e-07          -1.40930e+00
