    Step   Residual-2-norm     Threshold      Energy
        1     1.01523e+00     1.00000e-07           8.67971e-02
        2     1.19949e+00     1.00000e-07          -2.87843e-01
        3     4.94356e-01     1.01276e-07          -1.01276e+00
        4     1.84171e-01     1.40993e-07          -1.40993e+00
        5     2.77004e-01     1.49130e-07          -1.49130e+00
        6     1.47973e-01     1.53926e-07          -1.53926e+00
        7     1.74691e-01     1.56348e-07          -1.56348e+00
        8     2.92386e-01     1.67235e-07          -1.67235e+00
        9     1.43085e-01     1.78177e-07          -1.78177e+00
       10     7.08298e-02     1.79869e-07          -1.79869e+00
       11     2.00592e-02     1.80670e-07          -1.80670e+00
       12     1.47245e-02     1.80920e-07          -1.80920e+00
       13     1.21156e-02     1.80935e-07          -1.80935e+00
       14     4.94262e-03     1.80950e-07          -1.80950e+00
       15     2.18510e-03     1.80960e-07          -1.80960e+00
       16     1.90649e-03     1.80961e-07          -1.80961e+00
       17     3.08438e-04     1.80961e-07          -1.80961e+00
       18     1.85486e-04     1.80961e-07          -1.80961e+00
       19     2.51389e-04     1.80961e-07          -1.80961e+00
       20     1.04743e-04     1.80961e-07          -1.80961e+00
       21     4.46590e-05     1.80961e-07          -1.80961e+00
       22     2.55511e-05     1.80961e-07          -1.80961e+00
       23     7.03376e-06     1.80961e-07          -1.80961e+00
       24     2.93609e-06     1.80961e-07          -1.80961e+00
       25     2.69779e-06     1.80961e-07          -1.80961e+00
       26     1.84503e-06     1.80961e-07          -1.80961e+00
       27     1.13316e-06     1.80961e-07          -1.80961e+00
       28     2.58936e-07     1.80961e-07          -1.80961e+00
       29     9.77689e-08     1.80961e-07          -1.80961e+00
