    Step   Residual-2-norm     Threshold      Energy
        1     1.01750e+00     1.00000e-07           8.70243e-02
        2     1.24774e+00     1.00000e-07          -3.02898e-01
        3     5.04623e-01     1.06124e-07          -1.06124e+00
        4     2.06002e-01     1.47457e-07          -1.47457e+00
        5     1.90235e-01     1.55210e-07          -1.55210e+00
        6     8.42295e-02     1.59010e-07          -1.59010e+00
        7     6.24371e-02     1.59790e-07          -1.59790e+00
        8     2.76852e-01     1.63802e-07          -1.63802e+00
        9     2.53234e-01     1.70111e-07          -1.70111e+00
       10     1.27764e-01     1.73880e-07          -1.73880e+00
       11     3.27052e-02     1.75692e-07          -1.75692e+00
       12     1.87903e-02     1.76301e-07          -1.76301e+00
       13     1.74008e-02     1.76336e-07          -1.76336e+00
       14     1.06430e-02     1.76361e-07          -1.76361e+00
       15     1.02787e-02     1.76383e-07          -1.76383e+00
       16     1.05769e-02     1.76393e-07          -1.76393e+00
       17     2.24552e-03     1.76400e-07          -1.76400e+00
       18     1.00094e-03     1.76402e-07          -1.76402e+00
       19     9.24564e-04     1.76402e-07          -1.76402e+00
       20     2.66724e-04     1.76402e-07          -1.76402e+00
       21     3.77489e-04     1.76402e-07          -1.76402e+00
       22     3.05462e-04     1.76402e-07          -1.76402e+00
       23     7.72020e-05     1.76402e-07          -1.76402e+00
       24     4.47370e-05     1.76402e-07          -1.76402e+00
       25     2.38502e-05     1.76402e-07          -1.76402e+00
       26     1.08398e-05     1.76402e-07          -1.76402e+00
       27     1.04566e-05     1.76402e-07          -1.76402e+00
       28     8.41604e-06     1.76402e-07          -1.76402e+00
       29     8.73719e-06     1.76402e-07          -1.76402e+00
       30     2.69664e-06     1.76402e-07          -1.76402e+00
       31     7.68719e-07     1.76402e-07          -1.76402e+00
       32     5.36286e-07     1.76402e-07          -1.76402e+00
       33     2.32444e-07     1.76402e-07          -1.76402e+00
       34     3.36244e-07     1.76402e-07          -1.76402e+00
       35     3.00013e-07     1.76402e-07          -1.76402e+00
       36     6.35605e-08     1.76402e-07          -1.76402e+00
