    Step   Residual-2-norm     Threshold      Energy
        1     1.12302e+00     1.00000e-07           1.82418e-01
        2     1.37859e+00     1.00000e-07          -3.15843e-01
        3     5.80014e-01     1.17142e-07          -1.17142e+00
        4     2.34094e-01     1.59673e-07          -1.59673e+00
        5     2.85341e-01     1.70493e-07          -1.70493e+00
        6     1.86128e-01     1.75996e-07          -1.75996e+00
        7     2.75335e-01     1.79194e-07          -1.79194e+00
        8     3.60504e-01     1.93768e-07          -1.93768e+00
        9     1.84723e-01     2.08304e-07          -2.08304e+00
       10     9.05282e-02     2.10769e-07          -2.10769e+00
       11     2.64446e-02     2.11825e-07          -2.11825e+00
       12     2.27949e-02     2.12111e-07          -2.12111e+00
       13     1.96625e-02     2.12142e-07          -2.12142e+00
       14     6.40173e-03     2.12169e-07          -2.12169e+00
       15     3.25298e-03     2.12184e-07          -2.12184e+00
       16     2.41357e-03     2.12186e-07          -2.12186e+00
       17     5.04877e-04     2.12186e-07          -2.12186e+00
       18     3.84098e-04     2.12186e-07          -2.12186e+00
       19     3.88128e-04     2.12186e-07          -2.12186e+00
       20     1.73618e-04     2.12186e-07          -2.12186e+00
       21     8.09008e-05     2.12186e-07          -2.12186e+00
       22     3.77997e-05     2.12186e-07          -2.12186e+00
       23     1.67083e-05     2.12186e-07          -2.12186e+00
       24     6.87836e-06     2.12186e-07          -2.12186e+00
       25     5.28575e-06     2.12186e-07          -2.12186e+00
       26     3.60312e-06     2.12186e-07          -2.12186e+00
       27     2.33834e-06     2.12186e-07          -2.12186e+00
       28     3.27838e-07     2.12186e-07          -2.12186e+00
       29     2.09485e-07     2.12186e-07          -2.12186e+00
