    0    0    0    0 0.9191730820 0.0000000000
    0    0    0    1 0.0000000690 -0.0000000165
    0    1    0    0 0.0000000690 0.0000000165
    0    1    0    1 0.0808269180 0.0000000000
    1    0    1    0 0.4999999580 0.0000000000
    1    0    1    1 0.0000000597 0.0000026020
    1    1    1    0 0.0000000597 -0.0000026020
    1    1    1    1 0.5000000420 0.0000000000
    2    0    2    0 0.4999999580 0.0000000000
    2    0    2    1 0.0000000597 -0.0000026020
    2    1    2    0 0.0000000597 0.0000026020
    2    1    2    1 0.5000000420 0.0000000000
    3    0    3    0 0.0808269180 0.0000000000
    3    0    3    1 0.0000000670 0.0000000129
    3    1    3    0 0.0000000670 -0.0000000129
    3    1    3    1 0.9191730820 0.0000000000
