    0    0    0    0 0.9129959901 0.0000000000
    0    0    0    1 0.0000000014 -0.0000000173
    0    1    0    0 0.0000000014 0.0000000173
    0    1    0    1 0.0870040099 0.0000000000
    1    0    1    0 0.1309055329 0.0000000000
    1    0    1    1 -0.0000000275 0.0000000691
    1    1    1    0 -0.0000000275 -0.0000000691
    1    1    1    1 0.8690944671 0.0000000000
    2    0    2    0 0.1309055336 0.0000000000
    2    0    2    1 -0.0000000874 -0.0000001517
    2    1    2    0 -0.0000000874 0.0000001517
    2    1    2    1 0.8690944664 0.0000000000
    3    0    3    0 0.1309055336 0.0000000000
    3    0    3    1 0.0000000931 0.0000000818
    3    1    3    0 0.0000000931 -0.0000000818
    3    1    3    1 0.8690944664 0.0000000000
