    Step   Residual-2-norm     Threshold      Energy
        1     8.96787e-01     1.00000e-07          -2.00719e-01
        2     6.74331e-01     1.00000e-07          -3.87311e-01
        3     3.80935e-01     1.00000e-07          -8.13560e-01
        4     2.63653e-01     1.13293e-07          -1.13293e+00
        5     3.46152e-01     1.26988e-07          -1.26988e+00
        6     1.47565e-01     1.34702e-07          -1.34702e+00
        7     1.27000e-01     1.38088e-07          -1.38088e+00
        8     1.01668e-01     1.40912e-07          -1.40912e+00
        9     5.59628e-02     1.42515e-07          -1.42515e+00
       10     3.50630e-02     1.42849e-07          -1.42849e+00
       11     1.90034e-02     1.43095e-07          -1.43095e+00
       12     1.15345e-02     1.43186e-07          -1.43186e+00
       13     3.77515e-03     1.43197e-07          -1.43197e+00
       14     2.69140e-03     1.43202e-07          -1.43202e+00
       15     1.43036e-03     1.43204e-07          -1.43204e+00
       16     8.26191e-04     1.43204e-07          -1.43204e+00
       17     5.29258e-04     1.43204e-07          -1.43204e+00
       18     5.27145e-04     1.43204e-07          -1.43204e+00
       19     2.79604e-04     1.43204e-07          -1.43204e+00
       20     1.21958e-04     1.43204e-07          -1.43204e+00
       21     8.12448e-05     1.43204e-07          -1.43204e+00
       22     2.42331e-05     1.43204e-07          -1.43204e+00
       23     1.16673e-05     1.43204e-07          -1.43204e+00
       24     9.27923e-06     1.43204e-07          -1.43204e+00
       25     5.07320e-06     1.43204e-07          -1.43204e+00
       26     4.26307e-06     1.43204e-07          -1.43204e+00
       27     3.26770e-06     1.43204e-07          -1.43204e+00
       28     1.19216e-06     1.43204e-07          -1.43204e+00
       29     4.02943e-07     1.43204e-07          -1.43204e+00
       30     2.65344e-07     1.43204e-07          -1.43204e+00
       31     8.65118e-08     1.43204e-07          -1.43204e+00
