    Step   Residual-2-norm     Threshold      Energy
        1     1.19428e+00     1.00000e-07           2.42409e-01
        2     1.53007e+00     1.00000e-07          -3.56855e-01
        3     6.33290e-01     1.33675e-07          -1.33675e+00
        4     2.70125e-01     1.78896e-07          -1.78896e+00
        5     2.20042e-01     1.90032e-07          -1.90032e+00
        6     1.33110e-01     1.94810e-07          -1.94810e+00
        7     1.79474e-01     1.96262e-07          -1.96262e+00
        8     3.28617e-01     2.10050e-07          -2.10050e+00
        9     1.71660e-01     2.24601e-07          -2.24601e+00
       10     6.63596e-02     2.26530e-07          -2.26530e+00
       11     1.80226e-02     2.27194e-07          -2.27194e+00
       12     7.75988e-03     2.27354e-07          -2.27354e+00
       13     8.32926e-03     2.27362e-07          -2.27362e+00
       14     6.43935e-03     2.27366e-07          -2.27366e+00
       15     1.19089e-03     2.27369e-07          -2.27369e+00
       16     4.82959e-04     2.27370e-07          -2.27370e+00
       17     3.71621e-04     2.27370e-07          -2.27370e+00
       18     1.03288e-04     2.27370e-07          -2.27370e+00
       19     3.42600e-05     2.27370e-07          -2.27370e+00
       20     3.95314e-05     2.27370e-07          -2.27370e+00
       21     7.15915e-06     2.27370e-07          -2.27370e+00
       22     3.83929e-06     2.27370e-07          -2.27370e+00
       23     9.11748e-07     2.27370e-07          -2.27370e+00
       24     4.71674e-07     2.27370e-07          -2.27370e+00
       25     2.53373e-07     2.27370e-07          -2.27370e+00
       26     2.31474e-07     2.27370e-07          -2.27370e+00
       27     7.60812e-08     2.27370e-07          -2.27370e+00
