    Step   Residual-2-norm     Threshold      Energy
        1     9.91992e-01     1.00000e-07           6.28920e-02
        2     1.14896e+00     1.00000e-07          -2.83626e-01
        3     4.72923e-01     1.00000e-07          -9.77643e-01
        4     1.71095e-01     1.36655e-07          -1.36655e+00
        5     2.75539e-01     1.44125e-07          -1.44125e+00
        6     1.40709e-01     1.48781e-07          -1.48781e+00
        7     1.61534e-01     1.51113e-07          -1.51113e+00
        8     2.73688e-01     1.61006e-07          -1.61006e+00
        9     1.29836e-01     1.70877e-07          -1.70877e+00
       10     6.57312e-02     1.72367e-07          -1.72367e+00
       11     1.87701e-02     1.73098e-07          -1.73098e+00
       12     1.41013e-02     1.73332e-07          -1.73332e+00
       13     1.10690e-02     1.73346e-07          -1.73346e+00
       14     4.63302e-03     1.73360e-07          -1.73360e+00
       15     2.29556e-03     1.73370e-07          -1.73370e+00
       16     1.83118e-03     1.73371e-07          -1.73371e+00
       17     2.94513e-04     1.73371e-07          -1.73371e+00
       18     1.88204e-04     1.73371e-07          -1.73371e+00
       19     2.49623e-04     1.73371e-07          -1.73371e+00
       20     1.04107e-04     1.73371e-07          -1.73371e+00
       21     4.65569e-05     1.73371e-07          -1.73371e+00
       22     3.49183e-05     1.73371e-07          -1.73371e+00
       23     1.16194e-05     1.73371e-07          -1.73371e+00
       24     3.07301e-06     1.73371e-07          -1.73371e+00
       25     3.00473e-06     1.73371e-07          -1.73371e+00
       26     2.40786e-06     1.73371e-07          -1.73371e+00
       27     1.13063e-06     1.73371e-07          -1.73371e+00
       28     2.89498e-07     1.73371e-07          -1.73371e+00
       29     1.39283e-07     1.73371e-07          -1.73371e+00
