    Step   Residual-2-norm     Threshold      Energy
        1     8.96722e-01     1.00000e-07          -6.95430e-02
        2     8.50885e-01     1.00000e-07          -2.94917e-01
        3     3.49638e-01     1.00000e-07          -8.30564e-01
        4     8.93255e-02     1.15418e-07          -1.15418e+00
        5     2.46838e-01     1.19497e-07          -1.19497e+00
        6     1.01562e-01     1.23233e-07          -1.23233e+00
        7     1.08712e-01     1.24935e-07          -1.24935e+00
        8     1.60534e-01     1.29278e-07          -1.29278e+00
        9     5.89953e-02     1.33252e-07          -1.33252e+00
       10     4.03622e-02     1.33786e-07          -1.33786e+00
       11     1.89438e-02     1.34131e-07          -1.34131e+00
       12     9.11494e-03     1.34289e-07          -1.34289e+00
       13     9.18928e-03     1.34301e-07          -1.34301e+00
       14     4.80970e-03     1.34316e-07          -1.34316e+00
       15     3.86795e-03     1.34326e-07          -1.34326e+00
       16     2.74335e-03     1.34327e-07          -1.34327e+00
       17     7.24166e-04     1.34328e-07          -1.34328e+00
       18     5.66869e-04     1.34329e-07          -1.34329e+00
       19     3.62592e-04     1.34329e-07          -1.34329e+00
       20     1.42566e-04     1.34329e-07          -1.34329e+00
       21     2.23733e-04     1.34329e-07          -1.34329e+00
       22     1.49738e-04     1.34329e-07          -1.34329e+00
       23     2.77920e-05     1.34329e-07          -1.34329e+00
       24     3.29465e-05     1.34329e-07          -1.34329e+00
       25     2.11397e-05     1.34329e-07          -1.34329e+00
       26     5.04215e-06     1.34329e-07          -1.34329e+00
       27     8.26336e-06     1.34329e-07          -1.34329e+00
       28     6.87250e-06     1.34329e-07          -1.34329e+00
       29     1.47910e-06     1.34329e-07          -1.34329e+00
       30     1.65183e-06     1.34329e-07          -1.34329e+00
       31     1.35456e-06     1.34329e-07          -1.34329e+00
       32     1.92836e-07     1.34329e-07          -1.34329e+00
       33     2.60652e-07     1.34329e-07          -1.34329e+00
       34     2.82260e-07     1.34329e-07          -1.34329e+00
       35     6.98531e-08     1.34329e-07          -1.34329e+00
