    Step   Residual-2-norm     Threshold      Energy
        1     9.26267e-01     1.00000e-07          -1.93439e-02
        2     9.68639e-01     1.00000e-07          -2.84277e-01
        3     3.98260e-01     1.00000e-07          -8.81175e-01
        4     1.28459e-01     1.23615e-07          -1.23615e+00
        5     2.38008e-01     1.28898e-07          -1.28898e+00
        6     9.89563e-02     1.32787e-07          -1.32787e+00
        7     1.07531e-01     1.34278e-07          -1.34278e+00
        8     1.72573e-01     1.40550e-07          -1.40550e+00
        9     7.35895e-02     1.46618e-07          -1.46618e+00
       10     4.22151e-02     1.47225e-07          -1.47225e+00
       11     1.06918e-02     1.47586e-07          -1.47586e+00
       12     8.00269e-03     1.47722e-07          -1.47722e+00
       13     5.63871e-03     1.47727e-07          -1.47727e+00
       14     3.03003e-03     1.47733e-07          -1.47733e+00
       15     1.55496e-03     1.47738e-07          -1.47738e+00
       16     1.26440e-03     1.47738e-07          -1.47738e+00
       17     3.84597e-04     1.47738e-07          -1.47738e+00
       18     8.34716e-05     1.47738e-07          -1.47738e+00
       19     1.28718e-04     1.47738e-07          -1.47738e+00
       20     8.49362e-05     1.47738e-07          -1.47738e+00
       21     2.56224e-05     1.47738e-07          -1.47738e+00
       22     2.96637e-05     1.47738e-07          -1.47738e+00
       23     1.10935e-05     1.47738e-07          -1.47738e+00
       24     1.28388e-06     1.47738e-07          -1.47738e+00
       25     1.72051e-06     1.47738e-07          -1.47738e+00
       26     1.45595e-06     1.47738e-07          -1.47738e+00
       27     5.07700e-07     1.47738e-07          -1.47738e+00
       28     2.62391e-07     1.47738e-07          -1.47738e+00
       29     1.47917e-07     1.47738e-07          -1.47738e+00
       30     2.68386e-08     1.47738e-07          -1.47738e+00
