    Step   Residual-2-norm     Threshold      Energy
        1     8.72171e-01     1.00000e-07          -2.12975e-01
        2     6.24824e-01     1.00000e-07          -3.84090e-01
        3     2.30463e-01     1.00000e-07          -7.84651e-01
        4     1.18454e-02     1.01439e-07          -1.01439e+00
        5     5.20377e-02     1.02384e-07          -1.02384e+00
        6     1.51451e-02     1.03335e-07          -1.03335e+00
        7     8.97458e-03     1.03385e-07          -1.03385e+00
        8     7.44915e-03     1.03553e-07          -1.03553e+00
        9     5.91551e-03     1.03709e-07          -1.03709e+00
       10     4.59180e-03     1.03713e-07          -1.03713e+00
       11     5.14676e-03     1.03747e-07          -1.03747e+00
       12     4.62050e-04     1.03781e-07          -1.03781e+00
       13     2.45022e-04     1.03782e-07          -1.03782e+00
       14     5.59369e-04     1.03782e-07          -1.03782e+00
       15     2.91954e-05     1.03782e-07          -1.03782e+00
       16     3.63715e-05     1.03782e-07          -1.03782e+00
       17     6.23692e-05     1.03782e-07          -1.03782e+00
       18     8.53353e-06     1.03782e-07          -1.03782e+00
       19     8.62970e-06     1.03782e-07          -1.03782e+00
       20     7.86314e-06     1.03782e-07          -1.03782e+00
       21     1.06990e-06     1.03782e-07          -1.03782e+00
       22     8.22442e-07     1.03782e-07          -1.03782e+00
       23     1.64182e-06     1.03782e-07          -1.03782e+00
       24     3.35334e-07     1.03782e-07          -1.03782e+00
       25     7.20286e-08     1.03782e-07          -1.03782e+00
