    0    0    0    0 0.9638586284 0.0000000000
    0    0    0    1 0.0000000026 -0.0000000057
    0    1    0    0 0.0000000026 0.0000000057
    0    1    0    1 0.0361413716 0.0000000000
    1    0    1    0 0.0707310724 0.0000000000
    1    0    1    1 -0.0000000682 0.0000000268
    1    1    1    0 -0.0000000682 -0.0000000268
    1    1    1    1 0.9292689276 0.0000000000
    2    0    2    0 0.0707310721 0.0000000000
    2    0    2    1 0.0000000617 -0.0000002007
    2    1    2    0 0.0000000617 0.0000002007
    2    1    2    1 0.9292689279 0.0000000000
    3    0    3    0 0.0707310771 0.0000000000
    3    0    3    1 0.0000000304 0.0000001841
    3    1    3    0 0.0000000304 -0.0000001841
    3    1    3    1 0.9292689229 0.0000000000
