    Step   Residual-2-norm     Threshold      Energy
        1     1.15394e+00     1.00000e-07           2.07757e-01
        2     1.42706e+00     1.00000e-07          -3.26606e-01
        3     6.03383e-01     1.22282e-07          -1.22282e+00
        4     2.47991e-01     1.65694e-07          -1.65694e+00
        5     2.79609e-01     1.77078e-07          -1.77078e+00
        6     1.87563e-01     1.82649e-07          -1.82649e+00
        7     2.95972e-01     1.85819e-07          -1.85819e+00
        8     3.64561e-01     2.01084e-07          -2.01084e+00
        9     1.86177e-01     2.16267e-07          -2.16267e+00
       10     8.86498e-02     2.18708e-07          -2.18708e+00
       11     2.58747e-02     2.19718e-07          -2.19718e+00
       12     2.26355e-02     2.19977e-07          -2.19977e+00
       13     1.97111e-02     2.20007e-07          -2.20007e+00
       14     6.37555e-03     2.20033e-07          -2.20033e+00
       15     2.87987e-03     2.20047e-07          -2.20047e+00
       16     2.12960e-03     2.20048e-07          -2.20048e+00
       17     4.70058e-04     2.20048e-07          -2.20048e+00
       18     3.67632e-04     2.20048e-07          -2.20048e+00
       19     3.72062e-04     2.20048e-07          -2.20048e+00
       20     1.65379e-04     2.20048e-07          -2.20048e+00
       21     6.24705e-05     2.20048e-07          -2.20048e+00
       22     3.14118e-05     2.20048e-07          -2.20048e+00
       23     1.37625e-05     2.20048e-07          -2.20048e+00
       24     6.26925e-06     2.20048e-07          -2.20048e+00
       25     4.91867e-06     2.20048e-07          -2.20048e+00
       26     2.94246e-06     2.20048e-07          -2.20048e+00
       27     1.78093e-06     2.20048e-07          -2.20048e+00
       28     2.65338e-07     2.20048e-07          -2.20048e+00
       29     1.78079e-07     2.20048e-07          -2.20048e+00
