    Step   Residual-2-norm     Threshold      Energy
        1     8.74470e-01     1.00000e-07          -1.50823e-01
        2     7.08406e-01     1.00000e-07          -3.38573e-01
        3     2.77240e-01     1.00000e-07          -7.95389e-01
        4     5.15081e-02     1.06759e-07          -1.06759e+00
        5     8.74866e-02     1.08689e-07          -1.08689e+00
        6     3.14261e-02     1.10413e-07          -1.10413e+00
        7     3.71573e-02     1.10613e-07          -1.10613e+00
        8     3.53939e-02     1.11983e-07          -1.11983e+00
        9     3.86563e-02     1.13295e-07          -1.13295e+00
       10     3.44756e-02     1.13423e-07          -1.13423e+00
       11     4.07712e-03     1.13650e-07          -1.13650e+00
       12     2.95879e-03     1.13787e-07          -1.13787e+00
       13     1.63121e-03     1.13787e-07          -1.13787e+00
       14     1.10448e-03     1.13789e-07          -1.13789e+00
       15     1.06163e-03     1.13790e-07          -1.13790e+00
       16     1.42110e-03     1.13790e-07          -1.13790e+00
       17     2.20438e-04     1.13790e-07          -1.13790e+00
       18     7.91219e-05     1.13791e-07          -1.13791e+00
       19     1.06184e-04     1.13791e-07          -1.13791e+00
       20     2.05588e-05     1.13791e-07          -1.13791e+00
       21     2.17215e-05     1.13791e-07          -1.13791e+00
       22     5.71933e-05     1.13791e-07          -1.13791e+00
       23     1.04366e-05     1.13791e-07          -1.13791e+00
       24     4.01882e-06     1.13791e-07          -1.13791e+00
       25     9.94538e-06     1.13791e-07          -1.13791e+00
       26     1.64259e-06     1.13791e-07          -1.13791e+00
       27     3.22721e-07     1.13791e-07          -1.13791e+00
       28     1.21143e-06     1.13791e-07          -1.13791e+00
       29     3.61303e-07     1.13791e-07          -1.13791e+00
       30     1.82383e-07     1.13791e-07          -1.13791e+00
       31     1.89504e-07     1.13791e-07          -1.13791e+00
       32     5.71128e-08     1.13791e-07          -1.13791e+00
